TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7T73,fold_7t73_5_model_4,0.60828763,0.596
7T73,fold_7t73_5_model_3,0.5159514,0.588
7T73,fold_7t73_3_model_0,0.50418967,0.607
7T73,fold_7t73_5_model_2,0.49521235,0.614
7T73,fold_7t73_3_model_2,0.48008144,0.622
7T73,fold_7t73_1_model_2,0.4740909,0.604
7T73,fold_7t73_4_model_3,0.47256961,0.607
7T73,fold_7t73_1_model_1,0.4562349,0.609
7T73,fold_7t73_3_model_3,0.43155485,0.606
7T73,fold_7t73_1_model_0,0.36941922,0.608
7T73,fold_7t73_2_model_4,0.36211354,0.678
7T73,fold_7t73_2_model_1,0.36182171,0.639
7T73,fold_7t73_3_model_4,0.35991377,0.608
7T73,fold_7t73_5_model_1,0.30725297,0.611
7T73,fold_7t73_1_model_3,0.28327039,0.616
7T73,fold_7t73_4_model_2,0.274344,0.603
7T73,fold_7t73_5_model_0,0.27020258,0.598
7T73,fold_7t73_4_model_0,0.2700907,0.614
7T73,fold_7t73_4_model_1,0.26599759,0.606
7T73,fold_7t73_2_model_2,0.25753057,0.634
7T73,fold_7t73_3_model_1,0.24506614,0.614
7T73,fold_7t73_2_model_0,0.23292424,0.617
7T73,fold_7t73_1_model_4,0.20638333,0.613
7T73,fold_7t73_2_model_3,0.19796298,0.625
7T73,fold_7t73_4_model_4,0.18685052,0.608
