MODEL,PRED_DOCKQ
fold_7ued_3_model_1,0.6692096
fold_7ued_3_model_3,0.64907706
fold_7ued_1_model_3,0.64026278
fold_7ued_5_model_4,0.61602807
fold_7ued_1_model_4,0.61404461
fold_7ued_1_model_0,0.61352998
fold_7ued_3_model_4,0.61109579
fold_7ued_5_model_3,0.59846658
fold_7ued_1_model_2,0.57998836
fold_7ued_1_model_1,0.57825011
fold_7ued_3_model_2,0.55935615
fold_7ued_3_model_0,0.55801708
fold_7ued_4_model_3,0.55732638
fold_7ued_5_model_1,0.52370119
fold_7ued_5_model_0,0.46502385
fold_7ued_5_model_2,0.41307655
fold_7ued_4_model_2,0.30220091
fold_7ued_4_model_0,0.28460792
fold_7ued_2_model_4,0.20217048
fold_7ued_2_model_3,0.19446549
fold_7ued_4_model_4,0.18507326
fold_7ued_4_model_1,0.12381995
fold_7ued_2_model_1,0.10147113
fold_7ued_2_model_0,0.09254938
fold_7ued_2_model_2,0.06145339
