Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7UED hit rate =  10/9/0

7UED,fold_7ued_3_model_1,0.6692096,0.776
7UED,fold_7ued_3_model_3,0.64907706,0.764
7UED,fold_7ued_1_model_3,0.64026278,0.751
7UED,fold_7ued_5_model_4,0.61602807,0.768
7UED,fold_7ued_1_model_4,0.61404461,0.426
7UED,fold_7ued_1_model_0,0.61352998,0.762
7UED,fold_7ued_3_model_4,0.61109579,0.762
7UED,fold_7ued_5_model_3,0.59846658,0.756
7UED,fold_7ued_1_model_2,0.57998836,0.768
7UED,fold_7ued_1_model_1,0.57825011,0.778
