MODEL,PRED_DOCKQ
model_3_multimer_20220423_656371_tidy,0.72812533
model_3_multimer_20220423_859306_tidy,0.24309
model_1_multimer_20220423_749512_tidy,0.18701641
model_5_multimer_20220423_749512_tidy,0.1661215
model_5_multimer_20220423_745560_tidy,0.14443633
ranked_0_tidy,0.14443633
model_3_multimer_20220423_545936_tidy,0.13252433
model_5_multimer_20220423_545936_tidy,0.13089053
model_5_multimer_20220423_859306_tidy,0.1194899
model_1_multimer_20220423_545936_tidy,0.08297563
ranked_2_tidy,0.0737422
model_1_multimer_20220423_745560_tidy,0.0737422
ranked_1_tidy,0.06533743
model_3_multimer_20220423_745560_tidy,0.06533743
model_1_multimer_20220423_656371_tidy,0.06390481
model_1_multimer_20220423_859306_tidy,0.04737303
model_4_multimer_20220423_749512_tidy,0.04676909
model_3_multimer_20220423_749512_tidy,0.04572967
model_5_multimer_20220423_656371_tidy,0.0382521
model_4_multimer_20220423_859306_tidy,0.02133871
ranked_4_tidy,0.01907985
model_4_multimer_20220423_745560_tidy,0.01907985
model_4_multimer_20220423_656371_tidy,0.01877429
model_4_multimer_20220423_545936_tidy,0.01722957
model_2_multimer_20220423_859306_tidy,0.01578099
model_2_multimer_20220423_749512_tidy,0.01538641
model_2_multimer_20220423_745560_tidy,0.01294023
ranked_3_tidy,0.01294023
model_2_multimer_20220423_656371_tidy,0.00621911
model_2_multimer_20220423_545936_tidy,0.00550342
