MODEL,PRED_DOCKQ
species_interact_uniref_sto_1,0.79979497
species_interact_uniprot_sto_2,0.78264588
structure_temp_dimer_4,0.78251457
custom_template_file_4,0.78150451
uniprot_distance_uniprot_sto_0,0.78132874
pdb_interact_uniprot_sto_3,0.77652079
custom_template_file_3,0.7764954
species_interact_uniprot_sto_3,0.77461457
ori_template_pipeline_2,0.77340889
structure_temp_dimer_3,0.77084196
species_interact_uniref_sto_0,0.77075368
uniprot_distance_uniref_sto_2,0.7685954
species_interact_uniprot_sto_4,0.76859057
uniclust_oxmatch_a3m_0,0.76523787
ori_template_pipeline_0,0.76481229
uniprot_distance_uniprot_sto_4,0.76420707
pdb_interact_uniref_sto_1,0.7640866
uniprot_distance_uniprot_sto_2,0.76249135
species_interact_uniref_sto_4,0.76115853
ori_template_pipeline_4,0.76042247
uniclust_oxmatch_a3m_2,0.75967145
default_2,0.75947368
structure_temp_dimer_0,0.75877482
uniprot_distance_uniprot_sto_1,0.75621367
species_interact_uniref_sto_3,0.75596607
uniprot_distance_uniref_sto_1,0.75537425
default_0,0.75370055
custom_template_file_0,0.75337476
custom_template_file_1,0.75324959
pdb_interact_uniprot_sto_2,0.75160867
default_4,0.75054735
ori_template_pipeline_1,0.74995542
ori_template_pipeline_3,0.74919254
pdb_interact_uniref_sto_2,0.74790025
species_interact_uniprot_sto_0,0.74786878
uniprot_distance_uniref_sto_3,0.74577641
structure_temp_dimer_1,0.74571383
pdb_interact_uniprot_sto_4,0.74422961
species_interact_uniprot_sto_1,0.74308974
custom_template_file_2,0.74225754
pdb_interact_uniref_sto_0,0.7386058
sequence_based_template_0,0.73788559
uniclust_oxmatch_a3m_1,0.73488271
uniprot_distance_uniref_sto_0,0.73471689
sequence_based_template_with_alphafold_0,0.73429203
ori_temp_pipeline_with_alphafold_models_0,0.73276031
uniprot_distance_uniprot_sto_3,0.73118544
pdb_interact_uniprot_sto_0,0.73041034
default_1,0.72914618
species_interact_uniref_sto_2,0.72895712
pdb_interact_uniprot_sto_1,0.72790831
species_interact_uniref_a3m_0,0.72673404
structure_temp_dimer_2,0.72427452
default_3,0.72226095
uniclust_oxmatch_a3m_3,0.7213918
sequence_based_template_4,0.71834028
uniprot_distance_uniref_sto_4,0.71555954
sequence_based_template_1,0.71521413
pdb_interact_uniref_sto_3,0.71461755
sequence_based_template_2,0.71458757
pdb_interact_uniref_sto_4,0.70841491
structure_temp_dimer_a_0,0.70734948
custom_template_with_alphafold_models_0,0.7056945
no_templates_3,0.69971651
species_interact_uniref_a3m_2,0.6856609
no_templates_2,0.6644401
sequence_based_template_3,0.66410577
uniclust_oxmatch_a3m_4,0.59966832
ori_temp_pipeline_with_alphafold_models_4,0.57776713
sequence_based_template_with_alphafold_4,0.57157069
species_interact_uniref_a3m_1,0.56610543
custom_template_with_alphafold_models_4,0.4784061
species_interact_uniref_a3m_3,0.46723738
structure_temp_dimer_a_4,0.46371058
custom_template_with_alphafold_models_3,0.28206012
structure_temp_dimer_a_3,0.27707934
sequence_based_template_with_alphafold_3,0.27573124
ori_temp_pipeline_with_alphafold_models_3,0.27360645
custom_template_with_alphafold_models_2,0.26113528
ori_temp_pipeline_with_alphafold_models_2,0.25343212
sequence_based_template_with_alphafold_2,0.25340265
structure_temp_dimer_a_2,0.2362612
structure_temp_dimer_a_1,0.21835208
custom_template_with_alphafold_models_1,0.20700765
ori_temp_pipeline_with_alphafold_models_1,0.20408113
sequence_based_template_with_alphafold_1,0.20351128
no_templates_0,0.17032027
no_templates_4,0.11519153
no_templates_1,0.06017407
species_interact_uniref_a3m_4,0.01209159
