TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7O28,string_interact_uniref_a3m_2,0.8820886,0.738
7O28,string_interact_uniref_sto_0,0.87415934,0.71
7O28,string_interact_uniprot_sto_3,0.87410909,0.739
7O28,species_interact_uniprot_sto_0,0.87077945,0.71
7O28,uniprot_distance_uniref_a3m_2,0.86624676,0.724
7O28,uniprot_distance_uniref_sto_0,0.86528713,0.707
7O28,species_interact_uniprot_sto_1,0.86371756,0.725
7O28,pdb_interact_uniprot_sto_0,0.85750824,0.712
7O28,uniprot_distance_uniprot_sto_0,0.85441071,0.712
7O28,default_1,0.85408902,0.727
7O28,string_interact_uniref_sto_2,0.84963822,0.717
7O28,ori_template_pipeline_1,0.84816045,0.74
7O28,string_interact_uniprot_sto_0,0.84746426,0.725
7O28,string_interact_uniprot_sto_1,0.84686506,0.71
7O28,species_interact_uniref_sto_0,0.84557849,0.708
7O28,pdb_interact_uniprot_sto_1,0.84456468,0.727
7O28,ori_template_pipeline_2,0.84123367,0.737
7O28,uniprot_distance_uniref_a3m_0,0.83970016,0.741
7O28,string_interact_uniprot_sto_2,0.83640987,0.741
7O28,ori_template_pipeline_4,0.83597434,0.749
7O28,species_interact_uniref_sto_1,0.83540779,0.735
7O28,uniprot_distance_uniprot_sto_3,0.83340925,0.747
7O28,pdb_interact_uniprot_sto_2,0.83198875,0.734
7O28,uniprot_distance_uniprot_sto_1,0.82543713,0.735
7O28,species_interact_uniprot_sto_2,0.82236046,0.742
7O28,default_4,0.81659615,0.726
7O28,sequence_based_template_3,0.81561553,0.618
7O28,string_interact_uniref_sto_1,0.80970573,0.726
7O28,uniclust_oxmatch_a3m_4,0.80929881,0.744
7O28,uniprot_distance_uniref_sto_3,0.80777878,0.75
7O28,species_interact_uniprot_sto_3,0.80620933,0.741
7O28,uniprot_distance_uniref_sto_1,0.80351073,0.74
7O28,species_interact_uniprot_sto_4,0.80172503,0.752
7O28,default_0,0.79994082,0.736
7O28,structure_temp_dimer_4,0.79889119,0.726
7O28,sequence_based_template_with_alphafold_3,0.79873902,0.715
7O28,default_2,0.79777324,0.751
7O28,uniprot_distance_uniref_a3m_3,0.79744363,0.766
7O28,pdb_interact_uniprot_sto_3,0.79730433,0.736
7O28,custom_template_file_4,0.79616988,0.726
7O28,pdb_interact_uniref_a3m_2,0.79047853,0.742
7O28,structure_temp_dimer_a_3,0.78973484,0.715
7O28,ori_template_pipeline_3,0.78876901,0.736
7O28,pdb_interact_uniref_sto_2,0.7833057,0.731
7O28,pdb_interact_uniref_sto_1,0.78306752,0.736
7O28,string_interact_uniref_a3m_4,0.77711821,0.764
7O28,custom_template_with_alphafold_models_3,0.7763769,0.715
7O28,species_interact_uniref_a3m_0,0.77233183,0.722
7O28,species_interact_uniref_sto_4,0.77177781,0.753
7O28,ori_template_pipeline_0,0.77005738,0.736
7O28,ori_temp_pipeline_with_alphafold_models_3,0.76844949,0.715
7O28,uniclust_oxmatch_a3m_0,0.76800877,0.74
7O28,sequence_based_template_1,0.76704556,0.718
7O28,pdb_interact_uniref_a3m_1,0.76619935,0.742
7O28,string_interact_uniprot_sto_4,0.76326174,0.741
7O28,uniclust_oxmatch_a3m_3,0.75727576,0.76
7O28,string_interact_uniref_a3m_0,0.75675869,0.747
7O28,species_interact_uniref_a3m_4,0.75572437,0.742
7O28,pdb_interact_uniref_a3m_0,0.74793845,0.745
7O28,default_3,0.74774694,0.737
7O28,sequence_based_template_2,0.7471174,0.726
7O28,pdb_interact_uniref_a3m_4,0.74629432,0.755
7O28,uniprot_distance_uniref_a3m_1,0.74450678,0.749
7O28,uniprot_distance_uniprot_sto_4,0.7443921,0.735
7O28,uniprot_distance_uniref_sto_2,0.73120701,0.73
7O28,pdb_interact_uniref_sto_3,0.72920287,0.737
7O28,pdb_interact_uniref_sto_0,0.72894979,0.732
7O28,string_interact_uniref_sto_4,0.72727823,0.742
7O28,pdb_interact_uniref_a3m_3,0.71738327,0.769
7O28,structure_temp_dimer_3,0.71720433,0.718
7O28,ori_temp_pipeline_with_alphafold_models_0,0.7132358,0.712
7O28,custom_template_file_3,0.71182674,0.718
7O28,sequence_based_template_with_alphafold_0,0.71160662,0.712
7O28,structure_temp_dimer_a_0,0.70995349,0.712
7O28,sequence_based_template_with_alphafold_2,0.7091226,0.709
7O28,uniprot_distance_uniprot_sto_2,0.70874709,0.734
7O28,custom_template_with_alphafold_models_0,0.70871234,0.712
7O28,sequence_based_template_0,0.70869136,0.735
7O28,ori_temp_pipeline_with_alphafold_models_2,0.70664358,0.709
7O28,custom_template_with_alphafold_models_2,0.70386225,0.709
7O28,structure_temp_dimer_a_2,0.70382696,0.709
7O28,pdb_interact_uniprot_sto_4,0.70345116,0.749
7O28,structure_temp_dimer_1,0.70274359,0.711
7O28,custom_template_file_1,0.6975674,0.711
7O28,custom_template_file_2,0.69480526,0.712
7O28,structure_temp_dimer_2,0.68721974,0.712
7O28,species_interact_uniref_sto_3,0.68507969,0.736
7O28,string_interact_uniref_a3m_1,0.68276358,0.739
7O28,species_interact_uniref_sto_2,0.67882103,0.744
7O28,pdb_interact_uniref_sto_4,0.6729033,0.736
7O28,species_interact_uniref_a3m_2,0.67282456,0.765
7O28,species_interact_uniref_a3m_1,0.66307813,0.745
7O28,custom_template_file_0,0.65823102,0.712
7O28,structure_temp_dimer_0,0.6528514,0.712
7O28,uniprot_distance_uniref_sto_4,0.6333586,0.744
7O28,string_interact_uniref_sto_3,0.59302801,0.735
7O28,uniprot_distance_uniref_a3m_4,0.58796871,0.764
7O28,sequence_based_template_with_alphafold_1,0.51983887,0.709
7O28,structure_temp_dimer_a_1,0.51882935,0.709
7O28,ori_temp_pipeline_with_alphafold_models_1,0.51064134,0.709
7O28,custom_template_with_alphafold_models_1,0.48287517,0.709
7O28,uniclust_oxmatch_a3m_2,0.43461165,0.754
7O28,structure_temp_dimer_a_4,0.43010077,0.715
7O28,string_interact_uniref_a3m_3,0.41455516,0.765
7O28,uniclust_oxmatch_a3m_1,0.4128122,0.748
7O28,custom_template_with_alphafold_models_4,0.40083763,0.715
7O28,ori_temp_pipeline_with_alphafold_models_4,0.38311726,0.715
7O28,sequence_based_template_with_alphafold_4,0.37762079,0.715
7O28,sequence_based_template_4,0.34532371,0.738
7O28,species_interact_uniref_a3m_3,0.30155602,0.763
7O28,no_templates_3,0.18683602,0.536
7O28,no_templates_0,0.12678041,0.536
7O28,no_templates_1,0.05687222,0.549
7O28,no_templates_4,0.03990935,0.495
7O28,no_templates_2,0.02201541,0.525
