TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7MRW,custom_template_file_4,0.34100926,0.007
7MRW,custom_template_file_2,0.34097269,0.019
7MRW,structure_temp_dimer_4,0.34032467,0.01
7MRW,custom_template_file_3,0.34027916,0.007
7MRW,structure_temp_dimer_3,0.34012076,0.009
7MRW,sequence_based_template_with_alphafold_0,0.33933505,0.006
7MRW,ori_temp_pipeline_with_alphafold_models_0,0.33933505,0.006
7MRW,custom_template_with_alphafold_models_0,0.33930883,0.006
7MRW,structure_temp_dimer_a_1,0.33930531,0.006
7MRW,custom_template_with_alphafold_models_1,0.33914688,0.006
7MRW,structure_temp_dimer_a_0,0.33910954,0.006
7MRW,structure_temp_dimer_a_2,0.33906072,0.011
7MRW,ori_temp_pipeline_with_alphafold_models_1,0.33904126,0.006
7MRW,sequence_based_template_with_alphafold_1,0.33904126,0.006
7MRW,structure_temp_dimer_2,0.33903503,0.005
7MRW,custom_template_with_alphafold_models_2,0.33894199,0.011
7MRW,ori_temp_pipeline_with_alphafold_models_2,0.33885431,0.011
7MRW,sequence_based_template_with_alphafold_2,0.33885431,0.011
7MRW,custom_template_file_1,0.33865583,0.007
7MRW,custom_template_file_0,0.33864403,0.006
7MRW,structure_temp_dimer_a_3,0.33843455,0.01
7MRW,custom_template_with_alphafold_models_3,0.33837235,0.01
7MRW,sequence_based_template_with_alphafold_3,0.3383652,0.01
7MRW,ori_temp_pipeline_with_alphafold_models_3,0.3383652,0.01
7MRW,no_templates_4,0.33813155,0.013
7MRW,no_templates_1,0.33800328,0.072
7MRW,sequence_based_template_0,0.33756679,0.054
7MRW,structure_temp_dimer_a_4,0.33740753,0.011
7MRW,sequence_based_template_with_alphafold_4,0.33734879,0.011
7MRW,ori_temp_pipeline_with_alphafold_models_4,0.33734879,0.011
7MRW,custom_template_with_alphafold_models_4,0.33732721,0.011
7MRW,structure_temp_dimer_0,0.33701849,0.006
7MRW,sequence_based_template_4,0.33683035,0.01
7MRW,no_templates_2,0.33666411,0.007
7MRW,structure_temp_dimer_1,0.33646527,0.009
7MRW,sequence_based_template_1,0.33599213,0.009
7MRW,no_templates_3,0.33549207,0.008
7MRW,sequence_based_template_2,0.33520305,0.009
7MRW,no_templates_0,0.33512816,0.068
7MRW,sequence_based_template_3,0.33447006,0.012
7MRW,species_interact_uniref_a3m_2,0.33124852,0.55
7MRW,string_interact_uniref_sto_4,0.3311564,0.492
7MRW,string_interact_uniref_sto_3,0.33108556,0.492
7MRW,default_3,0.33107224,0.588
7MRW,uniprot_distance_uniprot_sto_1,0.33105227,0.607
7MRW,string_interact_uniref_a3m_4,0.33102074,0.561
7MRW,ori_template_pipeline_0,0.33097824,0.584
7MRW,species_interact_uniref_a3m_1,0.33096105,0.58
7MRW,uniprot_distance_uniprot_sto_3,0.33093303,0.589
7MRW,uniprot_distance_uniprot_sto_4,0.33087081,0.518
7MRW,uniclust_oxmatch_a3m_1,0.33085158,0.585
7MRW,string_interact_uniprot_sto_3,0.33084622,0.542
7MRW,string_interact_uniref_a3m_1,0.3308433,0.579
7MRW,uniclust_oxmatch_a3m_4,0.33081976,0.597
7MRW,ori_template_pipeline_2,0.33078152,0.586
7MRW,species_interact_uniref_sto_0,0.330773,0.482
7MRW,species_interact_uniref_a3m_3,0.33076158,0.524
7MRW,species_interact_uniref_sto_2,0.33074334,0.476
7MRW,string_interact_uniprot_sto_4,0.33073422,0.497
7MRW,species_interact_uniprot_sto_3,0.33073369,0.506
7MRW,ori_template_pipeline_4,0.33066404,0.51
7MRW,species_interact_uniref_sto_3,0.33065519,0.506
7MRW,string_interact_uniref_a3m_3,0.33060712,0.573
7MRW,uniclust_oxmatch_a3m_3,0.33054072,0.564
7MRW,species_interact_uniprot_sto_2,0.33051988,0.492
7MRW,species_interact_uniprot_sto_0,0.33051407,0.59
7MRW,uniclust_oxmatch_a3m_0,0.33051237,0.595
7MRW,species_interact_uniprot_sto_1,0.33048707,0.586
7MRW,uniclust_oxmatch_a3m_2,0.33044478,0.534
7MRW,species_interact_uniref_a3m_4,0.33043063,0.571
7MRW,string_interact_uniprot_sto_0,0.33042344,0.608
7MRW,string_interact_uniref_a3m_0,0.33040011,0.592
7MRW,ori_template_pipeline_3,0.33039373,0.589
7MRW,default_4,0.33036959,0.583
7MRW,string_interact_uniref_a3m_2,0.33033994,0.588
7MRW,string_interact_uniref_sto_2,0.33030683,0.609
7MRW,string_interact_uniref_sto_0,0.33025301,0.585
7MRW,species_interact_uniprot_sto_4,0.33025241,0.488
7MRW,uniprot_distance_uniprot_sto_2,0.33020672,0.594
7MRW,string_interact_uniprot_sto_1,0.33019003,0.584
7MRW,uniprot_distance_uniprot_sto_0,0.3301667,0.605
7MRW,default_0,0.33007476,0.584
7MRW,string_interact_uniref_sto_1,0.33006424,0.597
7MRW,ori_template_pipeline_1,0.33006302,0.585
7MRW,species_interact_uniref_sto_1,0.33003414,0.595
7MRW,species_interact_uniref_sto_4,0.33002493,0.47
7MRW,string_interact_uniprot_sto_2,0.33002195,0.599
7MRW,species_interact_uniref_a3m_0,0.32996941,0.585
7MRW,default_1,0.3296127,0.58
7MRW,default_2,0.32955641,0.588
