epoch,step,train_mse,val_loss,val_pearson_corr,val_spearman_corr
0,33,,0.1410762518644333,0.28395673632621765,0.3088456094264984
0,33,0.14447593688964844,,,
1,67,,0.14437218010425568,0.4230087995529175,0.4341353476047516
1,67,0.14784269034862518,,,
2,101,,0.13933075964450836,0.4506467580795288,0.42918136715888977
2,101,0.15022991597652435,,,
3,135,,0.12387863546609879,0.5591034293174744,0.5274505019187927
3,135,0.1421162486076355,,,
4,169,,0.11355365067720413,0.5735894441604614,0.5911707878112793
4,169,0.1115274429321289,,,
