MODEL,PRED_DOCKQ
fold_7vyr_4_model_1,0.42352092
fold_7vyr_3_model_1,0.42335534
fold_7vyr_5_model_1,0.42329243
fold_7vyr_3_model_2,0.42327356
fold_7vyr_5_model_4,0.4232603
fold_7vyr_4_model_2,0.42324725
fold_7vyr_2_model_0,0.42323786
fold_7vyr_1_model_1,0.42321983
fold_7vyr_1_model_0,0.42318678
fold_7vyr_5_model_2,0.42317295
fold_7vyr_2_model_3,0.42316249
fold_7vyr_4_model_3,0.42309073
fold_7vyr_5_model_0,0.42307276
fold_7vyr_3_model_3,0.42305011
fold_7vyr_4_model_0,0.42304823
fold_7vyr_2_model_1,0.42298722
fold_7vyr_1_model_3,0.42298603
fold_7vyr_2_model_2,0.42297372
fold_7vyr_1_model_2,0.42294666
fold_7vyr_2_model_4,0.42288351
fold_7vyr_3_model_0,0.42285317
fold_7vyr_4_model_4,0.42279565
fold_7vyr_5_model_3,0.42267486
fold_7vyr_3_model_4,0.42264906
fold_7vyr_1_model_4,0.42263022
