TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7VYR,fold_7vyr_4_model_1,0.42352092,0.806
7VYR,fold_7vyr_3_model_1,0.42335534,0.852
7VYR,fold_7vyr_5_model_1,0.42329243,0.791
7VYR,fold_7vyr_3_model_2,0.42327356,0.857
7VYR,fold_7vyr_5_model_4,0.4232603,0.794
7VYR,fold_7vyr_4_model_2,0.42324725,0.851
7VYR,fold_7vyr_2_model_0,0.42323786,0.844
7VYR,fold_7vyr_1_model_1,0.42321983,0.874
7VYR,fold_7vyr_1_model_0,0.42318678,0.845
7VYR,fold_7vyr_5_model_2,0.42317295,0.842
7VYR,fold_7vyr_2_model_3,0.42316249,0.868
7VYR,fold_7vyr_4_model_3,0.42309073,0.84
7VYR,fold_7vyr_5_model_0,0.42307276,0.731
7VYR,fold_7vyr_3_model_3,0.42305011,0.842
7VYR,fold_7vyr_4_model_0,0.42304823,0.848
7VYR,fold_7vyr_2_model_1,0.42298722,0.845
7VYR,fold_7vyr_1_model_3,0.42298603,0.867
7VYR,fold_7vyr_2_model_2,0.42297372,0.841
7VYR,fold_7vyr_1_model_2,0.42294666,0.891
7VYR,fold_7vyr_2_model_4,0.42288351,0.726
7VYR,fold_7vyr_3_model_0,0.42285317,0.865
7VYR,fold_7vyr_4_model_4,0.42279565,0.851
7VYR,fold_7vyr_5_model_3,0.42267486,0.843
7VYR,fold_7vyr_3_model_4,0.42264906,0.778
7VYR,fold_7vyr_1_model_4,0.42263022,0.555
