TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7UED,fold_7ued_3_model_1,0.18081231,0.776
7UED,fold_7ued_4_model_0,0.18005227,0.764
7UED,fold_7ued_5_model_4,0.16056363,0.768
7UED,fold_7ued_3_model_4,0.15968154,0.762
7UED,fold_7ued_5_model_1,0.1593432,0.777
7UED,fold_7ued_3_model_0,0.15378259,0.767
7UED,fold_7ued_3_model_3,0.14525799,0.764
7UED,fold_7ued_3_model_2,0.14063556,0.756
7UED,fold_7ued_5_model_3,0.13263378,0.756
7UED,fold_7ued_1_model_4,0.13087563,0.426
7UED,fold_7ued_4_model_1,0.13012694,0.75
7UED,fold_7ued_5_model_0,0.12929778,0.762
7UED,fold_7ued_4_model_2,0.12786041,0.749
7UED,fold_7ued_1_model_3,0.12519145,0.751
7UED,fold_7ued_2_model_3,0.12421128,0.759
7UED,fold_7ued_1_model_2,0.12402068,0.768
7UED,fold_7ued_1_model_1,0.123565,0.778
7UED,fold_7ued_2_model_0,0.12089903,0.765
7UED,fold_7ued_2_model_2,0.11757042,0.779
7UED,fold_7ued_1_model_0,0.09806585,0.762
7UED,fold_7ued_4_model_3,0.09433372,0.767
7UED,fold_7ued_2_model_1,0.08926552,0.785
7UED,fold_7ued_5_model_2,0.08864771,0.769
7UED,fold_7ued_4_model_4,0.08457172,0.785
7UED,fold_7ued_2_model_4,0.07719037,0.74
