MODEL,PRED_DOCKQ
fold_7ued_3_model_1,0.18081231
fold_7ued_4_model_0,0.18005227
fold_7ued_5_model_4,0.16056363
fold_7ued_3_model_4,0.15968154
fold_7ued_5_model_1,0.1593432
fold_7ued_3_model_0,0.15378259
fold_7ued_3_model_3,0.14525799
fold_7ued_3_model_2,0.14063556
fold_7ued_5_model_3,0.13263378
fold_7ued_1_model_4,0.13087563
fold_7ued_4_model_1,0.13012694
fold_7ued_5_model_0,0.12929778
fold_7ued_4_model_2,0.12786041
fold_7ued_1_model_3,0.12519145
fold_7ued_2_model_3,0.12421128
fold_7ued_1_model_2,0.12402068
fold_7ued_1_model_1,0.123565
fold_7ued_2_model_0,0.12089903
fold_7ued_2_model_2,0.11757042
fold_7ued_1_model_0,0.09806585
fold_7ued_4_model_3,0.09433372
fold_7ued_2_model_1,0.08926552
fold_7ued_5_model_2,0.08864771
fold_7ued_4_model_4,0.08457172
fold_7ued_2_model_4,0.07719037
