TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7UED,fold_7ued_3_model_3,0.4424831,0.764
7UED,fold_7ued_3_model_2,0.44246513,0.756
7UED,fold_7ued_4_model_2,0.44240382,0.749
7UED,fold_7ued_1_model_1,0.44239429,0.778
7UED,fold_7ued_3_model_4,0.44237673,0.762
7UED,fold_7ued_1_model_0,0.44237021,0.762
7UED,fold_7ued_4_model_0,0.44236881,0.764
7UED,fold_7ued_4_model_4,0.44236183,0.785
7UED,fold_7ued_2_model_0,0.44236019,0.765
7UED,fold_7ued_1_model_3,0.44234106,0.751
7UED,fold_7ued_2_model_4,0.44233099,0.74
7UED,fold_7ued_5_model_0,0.44232216,0.762
7UED,fold_7ued_1_model_2,0.4423191,0.768
7UED,fold_7ued_5_model_2,0.44230741,0.769
7UED,fold_7ued_3_model_1,0.44230583,0.776
7UED,fold_7ued_1_model_4,0.44230312,0.426
7UED,fold_7ued_3_model_0,0.44229552,0.767
7UED,fold_7ued_2_model_2,0.44229528,0.779
7UED,fold_7ued_4_model_1,0.44228774,0.75
7UED,fold_7ued_5_model_3,0.44228345,0.756
7UED,fold_7ued_5_model_4,0.44228336,0.768
7UED,fold_7ued_5_model_1,0.44227281,0.777
7UED,fold_7ued_2_model_3,0.44225216,0.759
7UED,fold_7ued_2_model_1,0.44223061,0.785
7UED,fold_7ued_4_model_3,0.44190043,0.767
