MODEL,PRED_DOCKQ
fold_7t25_1_model_2,0.35365042
fold_7t25_1_model_3,0.29140195
fold_7t25_5_model_0,0.23410705
fold_7t25_2_model_0,0.23137081
fold_7t25_2_model_1,0.20910349
fold_7t25_1_model_0,0.19830112
fold_7t25_2_model_2,0.1930858
fold_7t25_2_model_3,0.19214785
fold_7t25_4_model_4,0.16131109
fold_7t25_2_model_4,0.1548214
fold_7t25_5_model_3,0.1501018
fold_7t25_5_model_2,0.14380497
fold_7t25_1_model_4,0.12664457
fold_7t25_4_model_3,0.1202683
fold_7t25_3_model_1,0.10369045
fold_7t25_3_model_0,0.10204746
fold_7t25_4_model_1,0.09487104
fold_7t25_5_model_1,0.08781388
fold_7t25_5_model_4,0.08402955
fold_7t25_4_model_0,0.08262658
fold_7t25_3_model_2,0.07728054
fold_7t25_1_model_1,0.07659922
fold_7t25_3_model_4,0.04645494
fold_7t25_4_model_2,0.03919537
fold_7t25_3_model_3,0.01638694
