Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7SJN hit rate =  10/10/9

7SJN,fold_7sjn_1_model_2,0.40609708,0.9
7SJN,fold_7sjn_5_model_2,0.4060632,0.899
7SJN,fold_7sjn_5_model_4,0.40599999,0.893
7SJN,fold_7sjn_5_model_1,0.40598452,0.89
7SJN,fold_7sjn_5_model_3,0.40596876,0.872
7SJN,fold_7sjn_1_model_0,0.40591434,0.888
7SJN,fold_7sjn_5_model_0,0.40591422,0.89
7SJN,fold_7sjn_1_model_3,0.40591395,0.893
7SJN,fold_7sjn_4_model_1,0.4058277,0.561
7SJN,fold_7sjn_1_model_1,0.40581733,0.895
