TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7TEE,fold_7tee_3_model_4,0.44254029,0.488
7TEE,fold_7tee_5_model_4,0.44253558,0.502
7TEE,fold_7tee_1_model_4,0.44252205,0.537
7TEE,fold_7tee_2_model_4,0.44249332,0.577
7TEE,fold_7tee_3_model_0,0.44243965,0.509
7TEE,fold_7tee_3_model_2,0.44241506,0.542
7TEE,fold_7tee_4_model_4,0.44240814,0.519
7TEE,fold_7tee_4_model_3,0.44238618,0.566
7TEE,fold_7tee_5_model_3,0.44235262,0.493
7TEE,fold_7tee_5_model_2,0.44234198,0.406
7TEE,fold_7tee_3_model_1,0.44231078,0.533
7TEE,fold_7tee_3_model_3,0.44229996,0.531
7TEE,fold_7tee_1_model_3,0.44221044,0.408
7TEE,fold_7tee_4_model_1,0.44213751,0.415
7TEE,fold_7tee_2_model_1,0.44212428,0.419
7TEE,fold_7tee_1_model_1,0.44212028,0.424
7TEE,fold_7tee_5_model_0,0.4421145,0.422
7TEE,fold_7tee_2_model_0,0.4420954,0.424
7TEE,fold_7tee_1_model_2,0.44208708,0.415
7TEE,fold_7tee_4_model_0,0.44207028,0.417
7TEE,fold_7tee_2_model_3,0.44202727,0.405
7TEE,fold_7tee_2_model_2,0.44201404,0.414
7TEE,fold_7tee_1_model_0,0.44201326,0.42
7TEE,fold_7tee_5_model_1,0.44197705,0.412
7TEE,fold_7tee_4_model_2,0.44195601,0.411
