MODEL,PRED_DOCKQ
fold_7x7o_4_model_1,0.32996339
fold_7x7o_3_model_2,0.32983887
fold_7x7o_5_model_4,0.32982177
fold_7x7o_3_model_0,0.32979143
fold_7x7o_1_model_2,0.3297793
fold_7x7o_2_model_0,0.3297765
fold_7x7o_2_model_3,0.3297188
fold_7x7o_4_model_3,0.32968831
fold_7x7o_5_model_3,0.32967392
fold_7x7o_3_model_4,0.32965699
fold_7x7o_1_model_0,0.32965633
fold_7x7o_1_model_1,0.32958165
fold_7x7o_5_model_0,0.329568
fold_7x7o_4_model_0,0.32954967
fold_7x7o_3_model_1,0.32954198
fold_7x7o_3_model_3,0.32952261
fold_7x7o_5_model_1,0.32952222
fold_7x7o_2_model_2,0.3295188
fold_7x7o_1_model_3,0.32950655
fold_7x7o_1_model_4,0.32947248
fold_7x7o_4_model_4,0.32947043
fold_7x7o_2_model_4,0.3294076
fold_7x7o_2_model_1,0.32940313
fold_7x7o_5_model_2,0.32938752
fold_7x7o_4_model_2,0.32934079
