epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
25,883,,0.0871041938662529,0.218192920088768,0.06630600243806839,0.7269631028175354,0.1470058411359787,0.2579365074634552,0.6597383618354797
25,883,0.05621081218123436,,,,,,,
26,917,,0.10488413274288177,0.2835775315761566,0.06653572618961334,0.7352984547615051,0.13690908253192902,0.24682539701461792,0.669455349445343
26,917,0.07881005108356476,,,,,,,
27,951,,0.11421574652194977,0.242124542593956,0.06311105936765671,0.7429291009902954,0.13791553676128387,0.2904762029647827,0.6877025961875916
27,951,0.07144249975681305,,,,,,,
28,985,,0.10920494794845581,0.2531746029853821,0.061936669051647186,0.7511058449745178,0.13690908253192902,0.2976190447807312,0.6891531348228455
28,985,0.06578684598207474,,,,,,,
29,1019,,0.1090051531791687,0.26123321056365967,0.06524500250816345,0.7423343658447266,0.15166200697422028,0.1944444477558136,0.6831343770027161
29,1019,0.060656413435935974,,,,,,,
30,1053,,0.10621937364339828,0.279853492975235,0.0690460056066513,0.7141719460487366,0.14696352183818817,0.15555556118488312,0.6566801071166992
30,1053,0.053701698780059814,,,,,,,
31,1087,,0.07411033660173416,0.22954823076725006,0.0811648890376091,0.7190656661987305,0.20698858797550201,0.17936508357524872,0.6923608183860779
31,1087,0.061822425574064255,,,,,,,
32,1121,,0.07312561571598053,0.3062881529331207,0.061386123299598694,0.7664353847503662,0.14815543591976166,0.2746031880378723,0.696038007736206
32,1121,0.06963721662759781,,,,,,,
33,1155,,0.08095738291740417,0.3086691200733185,0.06425894051790237,0.7546331286430359,0.13789376616477966,0.2587301731109619,0.6869176030158997
33,1155,0.05984313786029816,,,,,,,
34,1189,,0.09760948270559311,0.2511599659919739,0.06755314022302628,0.7558574080467224,0.13972949981689453,0.2666666805744171,0.7047600746154785
34,1189,0.05831609666347504,,,,,,,
35,1223,,0.0936700776219368,0.28015872836112976,0.06257711350917816,0.7574923634529114,0.13972949981689453,0.22380952537059784,0.6940409541130066
35,1223,0.04939856380224228,,,,,,,
36,1257,,0.09240046888589859,0.2340048849582672,0.05967298522591591,0.7667118906974792,0.14815543591976166,0.2587301731109619,0.707276463508606
36,1257,0.05903954431414604,,,,,,,
37,1291,,0.08901391178369522,0.28693529963493347,0.05514282360672951,0.7811894416809082,0.14811313152313232,0.22380952537059784,0.7174603343009949
37,1291,0.06161734461784363,,,,,,,
38,1325,,0.06871072202920914,0.3274114727973938,0.05870054289698601,0.7673026323318481,0.14815543591976166,0.20000000298023224,0.7036542296409607
38,1325,0.054879333823919296,,,,,,,
39,1359,,0.108330138027668,0.2391330897808075,0.06836973875761032,0.7365240454673767,0.1396871954202652,0.22380952537059784,0.6904714703559875
39,1359,0.05256250128149986,,,,,,,
40,1393,,0.09102018177509308,0.27148962020874023,0.12189944833517075,0.6662464737892151,0.14533501863479614,0.3095238208770752,0.6924113035202026
40,1393,0.06385750323534012,,,,,,,
41,1427,,0.07004716992378235,0.2976190447807312,0.06432756036520004,0.770793080329895,0.15666495263576508,0.2587301731109619,0.7083992958068848
41,1427,0.07140345871448517,,,,,,,
42,1461,,0.09216324985027313,0.25061050057411194,0.06203223019838333,0.7779057621955872,0.13972949981689453,0.3103174567222595,0.7137454748153687
42,1461,0.05915149673819542,,,,,,,
43,1495,,0.0801846906542778,0.3721611797809601,0.060599181801080704,0.7582223415374756,0.14533501863479614,0.22063492238521576,0.6779472827911377
43,1495,0.06785455346107483,,,,,,,
44,1529,,0.08987131714820862,0.3213675320148468,0.059619054198265076,0.7837072610855103,0.13690908253192902,0.2547619044780731,0.7008463740348816
44,1529,0.05474544316530228,,,,,,,
45,1563,,0.1051655113697052,0.21550671756267548,0.057274140417575836,0.7707200646400452,0.13690908253192902,0.2507936656475067,0.7041217684745789
45,1563,0.05708827078342438,,,,,,,
46,1597,,0.0898643285036087,0.2856532335281372,0.05611317604780197,0.7754430770874023,0.13690908253192902,0.22698412835597992,0.7001769542694092
46,1597,0.04274937883019447,,,,,,,
47,1631,,0.09150583297014236,0.30494505167007446,0.057998403906822205,0.7667925953865051,0.13690908253192902,0.21666666865348816,0.6993204355239868
47,1631,0.04553902521729469,,,,,,,
48,1665,,0.09362205117940903,0.24426129460334778,0.057267315685749054,0.7700647115707397,0.13690908253192902,0.24285714328289032,0.7049750685691833
48,1665,0.047939419746398926,,,,,,,
49,1699,,0.09313464909791946,0.261965811252594,0.05594628304243088,0.7794254422187805,0.13690908253192902,0.21904762089252472,0.7067846059799194
49,1699,0.04012630134820938,,,,,,,
50,1733,,0.09193920344114304,0.2649572789669037,0.0559740848839283,0.7744359970092773,0.13690908253192902,0.23888888955116272,0.7057607173919678
50,1733,0.0478445440530777,,,,,,,
51,1767,,0.09193920344114304,0.27722832560539246,0.05774552375078201,0.7739511728286743,0.15657855570316315,0.20317460596561432,0.7034006118774414
51,1767,0.048847317695617676,,,,,,,
52,1801,,0.09193920344114304,0.2835775315761566,0.056345134973526,0.7759027481079102,0.13972949981689453,0.2547619044780731,0.7053576707839966
52,1801,0.04600043222308159,,,,,,,
53,1835,,0.09193920344114304,0.29291820526123047,0.0561826154589653,0.77581787109375,0.13972949981689453,0.23888888955116272,0.7039307951927185
53,1835,0.0485452376306057,,,,,,,
54,1869,,0.09193920344114304,0.2998168468475342,0.057134293019771576,0.7782270908355713,0.13972949981689453,0.21904762089252472,0.7058009505271912
54,1869,0.04609720781445503,,,,,,,
55,1903,,0.09145180881023407,0.3065323531627655,0.05761977657675743,0.7799493074417114,0.13972949981689453,0.21507936716079712,0.7066460251808167
55,1903,0.045454636216163635,,,,,,,
56,1937,,0.09193920344114304,0.279853492975235,0.05588304251432419,0.7750193476676941,0.13972949981689453,0.24682539701461792,0.7045586705207825
56,1937,0.04799254983663559,,,,,,,
57,1971,,0.09193920344114304,0.29102563858032227,0.05565251410007477,0.7801414728164673,0.13972949981689453,0.23095238208770752,0.7062895894050598
57,1971,0.042282313108444214,,,,,,,
58,2005,,0.0898643285036087,0.30024421215057373,0.05654396116733551,0.7736656069755554,0.13690908253192902,0.21269841492176056,0.7008993625640869
58,2005,0.04014558717608452,,,,,,,
59,2039,,0.09145180881023407,0.2945665419101715,0.05551433563232422,0.7774866819381714,0.13972949981689453,0.23888888955116272,0.7044647336006165
59,2039,0.051163122057914734,,,,,,,
60,2073,,0.09145180881023407,0.2967033088207245,0.05535299330949783,0.7788811326026917,0.13972949981689453,0.23888888955116272,0.7048926949501038
60,2073,0.04535398259758949,,,,,,,
