MODEL,PRED_DOCKQ
model_5_multimer_20220423_993088_tidy,0.12812471
model_5_multimer_20220423_078501_tidy,0.11857773
model_4_multimer_20220423_359803_tidy,0.03863998
model_4_multimer_20220423_993088_tidy,0.03696474
ranked_2_tidy,0.0341548
model_4_multimer_20220423_305297_tidy,0.0341548
model_4_multimer_20220423_513039_tidy,0.03130258
model_5_multimer_20220423_513039_tidy,0.02868156
model_4_multimer_20220423_078501_tidy,0.02813757
model_5_multimer_20220423_359803_tidy,0.02518027
model_5_multimer_20220423_305297_tidy,0.02445964
ranked_1_tidy,0.02445964
model_3_multimer_20220423_993088_tidy,0.02418562
model_2_multimer_20220423_078501_tidy,0.02367103
ranked_0_tidy,0.0228089
model_3_multimer_20220423_305297_tidy,0.0228089
model_3_multimer_20220423_359803_tidy,0.02253129
model_2_multimer_20220423_359803_tidy,0.02228248
model_2_multimer_20220423_993088_tidy,0.01944734
model_3_multimer_20220423_513039_tidy,0.01915528
model_2_multimer_20220423_305297_tidy,0.01902322
ranked_3_tidy,0.01902322
model_1_multimer_20220423_078501_tidy,0.01891037
model_1_multimer_20220423_359803_tidy,0.01811751
model_3_multimer_20220423_078501_tidy,0.01725492
model_1_multimer_20220423_513039_tidy,0.0165749
model_2_multimer_20220423_513039_tidy,0.01566527
model_1_multimer_20220423_305297_tidy,0.01378855
ranked_4_tidy,0.01378855
model_1_multimer_20220423_993088_tidy,0.01321745
