Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7SD3 hit rate =  10/10/0

7SD3,fold_7sd3_5_model_4,0.37529141,0.615
7SD3,fold_7sd3_5_model_0,0.37527737,0.606
7SD3,fold_7sd3_1_model_0,0.37523407,0.584
7SD3,fold_7sd3_3_model_3,0.37520298,0.561
7SD3,fold_7sd3_4_model_3,0.37511116,0.616
7SD3,fold_7sd3_3_model_0,0.37500507,0.573
7SD3,fold_7sd3_4_model_0,0.37498772,0.576
7SD3,fold_7sd3_5_model_2,0.37498319,0.619
7SD3,fold_7sd3_3_model_1,0.37486318,0.586
7SD3,fold_7sd3_3_model_2,0.37482482,0.573
