MODEL,PRED_DOCKQ
fold_7su1_2_model_1,0.33035168
fold_7su1_1_model_3,0.33000946
fold_7su1_3_model_2,0.32998195
fold_7su1_1_model_4,0.32980439
fold_7su1_2_model_2,0.32976747
fold_7su1_4_model_0,0.32972771
fold_7su1_4_model_3,0.32964957
fold_7su1_4_model_2,0.32964957
fold_7su1_1_model_0,0.32963845
fold_7su1_5_model_4,0.32960707
fold_7su1_3_model_4,0.32958576
fold_7su1_5_model_2,0.32953763
fold_7su1_1_model_1,0.32951564
fold_7su1_2_model_4,0.32948279
fold_7su1_5_model_1,0.32943895
fold_7su1_5_model_3,0.32942343
fold_7su1_3_model_3,0.32940307
fold_7su1_5_model_0,0.329384
fold_7su1_3_model_1,0.32936624
fold_7su1_2_model_0,0.32931048
fold_7su1_4_model_4,0.32929406
fold_7su1_3_model_0,0.32923979
fold_7su1_2_model_3,0.32923922
fold_7su1_4_model_1,0.32913214
fold_7su1_1_model_2,0.32909074
