TARGET,MODEL_KEY,MODEL,PRED_DOCKQ,DockQ
7AMV,7AMV/custom_template_file_0,custom_template_file_0,0.7035881876945496,0.8809999823570251
7AMV,7AMV/custom_template_file_1,custom_template_file_1,0.693751335144043,0.8790000081062317
7AMV,7AMV/custom_template_file_2,custom_template_file_2,0.7017999887466431,0.8790000081062317
7AMV,7AMV/custom_template_file_3,custom_template_file_3,0.694220781326294,0.8840000033378601
7AMV,7AMV/custom_template_file_4,custom_template_file_4,0.7031383514404297,0.8830000162124634
7AMV,7AMV/custom_template_with_alphafold_models_0,custom_template_with_alphafold_models_0,0.685358464717865,0.8240000009536743
7AMV,7AMV/custom_template_with_alphafold_models_1,custom_template_with_alphafold_models_1,0.6854138970375061,0.8090000152587891
7AMV,7AMV/custom_template_with_alphafold_models_2,custom_template_with_alphafold_models_2,0.6971450448036194,0.8180000185966492
7AMV,7AMV/custom_template_with_alphafold_models_3,custom_template_with_alphafold_models_3,0.6993062496185303,0.8230000138282776
7AMV,7AMV/custom_template_with_alphafold_models_4,custom_template_with_alphafold_models_4,0.6942848563194275,0.8259999752044678
7AMV,7AMV/default_0,default_0,0.6896408796310425,0.8759999871253967
7AMV,7AMV/default_1,default_1,0.691146731376648,0.8730000257492065
7AMV,7AMV/default_2,default_2,0.7062224745750427,0.8730000257492065
7AMV,7AMV/default_3,default_3,0.7147960066795349,0.8709999918937683
7AMV,7AMV/default_4,default_4,0.6982461810112,0.8709999918937683
7AMV,7AMV/no_templates_0,no_templates_0,0.6966671347618103,0.7149999737739563
7AMV,7AMV/no_templates_1,no_templates_1,0.6830599308013916,0.5460000038146973
7AMV,7AMV/no_templates_2,no_templates_2,0.6858850121498108,0.6399999856948853
7AMV,7AMV/no_templates_3,no_templates_3,0.676101565361023,0.6700000166893005
7AMV,7AMV/no_templates_4,no_templates_4,0.6757630705833435,0.5559999942779541
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_0,ori_temp_pipeline_with_alphafold_models_0,0.6881101727485657,0.8240000009536743
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_1,ori_temp_pipeline_with_alphafold_models_1,0.6850314736366272,0.8090000152587891
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_2,ori_temp_pipeline_with_alphafold_models_2,0.6988985538482666,0.8180000185966492
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_3,ori_temp_pipeline_with_alphafold_models_3,0.6993933320045471,0.8230000138282776
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_4,ori_temp_pipeline_with_alphafold_models_4,0.6928796172142029,0.8259999752044678
7AMV,7AMV/ori_template_pipeline_0,ori_template_pipeline_0,0.7000717520713806,0.875
7AMV,7AMV/ori_template_pipeline_1,ori_template_pipeline_1,0.7145650386810303,0.8690000176429749
7AMV,7AMV/ori_template_pipeline_2,ori_template_pipeline_2,0.7092130780220032,0.8669999837875366
7AMV,7AMV/ori_template_pipeline_3,ori_template_pipeline_3,0.7150850296020508,0.8709999918937683
7AMV,7AMV/ori_template_pipeline_4,ori_template_pipeline_4,0.7073710560798645,0.8740000128746033
7AMV,7AMV/pdb_interact_uniprot_sto_0,pdb_interact_uniprot_sto_0,0.6928027272224426,0.8730000257492065
7AMV,7AMV/pdb_interact_uniprot_sto_1,pdb_interact_uniprot_sto_1,0.6976516842842102,0.8690000176429749
7AMV,7AMV/pdb_interact_uniprot_sto_2,pdb_interact_uniprot_sto_2,0.6936501860618591,0.8690000176429749
