MODEL,PRED_DOCKQ
model_2_multimer_20220423_359803_tidy,0.32928479
model_5_multimer_20220423_993088_tidy,0.32913217
model_5_multimer_20220423_078501_tidy,0.32860884
model_1_multimer_20220423_359803_tidy,0.3283926
model_3_multimer_20220423_078501_tidy,0.32807359
model_1_multimer_20220423_993088_tidy,0.32798958
ranked_1_tidy,0.32789904
model_5_multimer_20220423_305297_tidy,0.32789904
model_2_multimer_20220423_078501_tidy,0.32781944
model_4_multimer_20220423_305297_tidy,0.32727185
ranked_2_tidy,0.32727185
model_2_multimer_20220423_993088_tidy,0.32726982
model_4_multimer_20220423_359803_tidy,0.32724136
model_1_multimer_20220423_305297_tidy,0.32718819
ranked_4_tidy,0.32718819
model_2_multimer_20220423_305297_tidy,0.32713017
ranked_3_tidy,0.32713017
model_2_multimer_20220423_513039_tidy,0.32709476
model_1_multimer_20220423_078501_tidy,0.32669944
model_3_multimer_20220423_993088_tidy,0.32665393
model_3_multimer_20220423_359803_tidy,0.32618192
model_4_multimer_20220423_078501_tidy,0.32615298
model_3_multimer_20220423_513039_tidy,0.32606435
ranked_0_tidy,0.32602927
model_3_multimer_20220423_305297_tidy,0.32602927
model_1_multimer_20220423_513039_tidy,0.32602102
model_4_multimer_20220423_513039_tidy,0.3259494
model_5_multimer_20220423_513039_tidy,0.32591346
model_5_multimer_20220423_359803_tidy,0.32557797
model_4_multimer_20220423_993088_tidy,0.32442364
