MODEL,PRED_DOCKQ
model_5_multimer_20220423_193447_tidy,0.59814698
model_1_multimer_20220423_681710_tidy,0.47849137
model_5_multimer_20220423_199542_tidy,0.45457801
model_1_multimer_20220423_199542_tidy,0.43788576
model_4_multimer_20220423_193447_tidy,0.41127563
model_2_multimer_20220423_193447_tidy,0.40259334
model_4_multimer_20220423_649030_tidy,0.26656544
model_1_multimer_20220423_635985_tidy,0.26148906
ranked_1_tidy,0.26148906
model_1_multimer_20220423_193447_tidy,0.24949673
model_4_multimer_20220423_199542_tidy,0.22200549
model_3_multimer_20220423_649030_tidy,0.21633889
model_4_multimer_20220423_635985_tidy,0.18432488
ranked_2_tidy,0.18432488
model_2_multimer_20220423_199542_tidy,0.17058252
ranked_0_tidy,0.15870924
model_3_multimer_20220423_635985_tidy,0.15870924
model_5_multimer_20220423_649030_tidy,0.15140899
model_3_multimer_20220423_193447_tidy,0.15013219
model_4_multimer_20220423_681710_tidy,0.1445031
model_2_multimer_20220423_681710_tidy,0.13938579
model_3_multimer_20220423_199542_tidy,0.13626707
model_1_multimer_20220423_649030_tidy,0.12895066
model_3_multimer_20220423_681710_tidy,0.12206141
model_2_multimer_20220423_649030_tidy,0.11331823
model_2_multimer_20220423_635985_tidy,0.11230966
ranked_4_tidy,0.11230966
model_5_multimer_20220423_681710_tidy,0.09413581
model_5_multimer_20220423_635985_tidy,0.07011054
ranked_3_tidy,0.07011054
