TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
6AL0,model_3_multimer_20220423_840023,0.39403641,0.273
6AL0,ranked_3,0.39403641,0.273
6AL0,model_3_multimer_20220423_266634,0.39393929,0.156
6AL0,model_3_multimer_20220423_005507,0.39365578,0.181
6AL0,model_3_multimer_20220423_476080,0.39323437,0.274
6AL0,model_1_multimer_20220423_840023,0.39306635,0.267
6AL0,ranked_0,0.39306635,0.267
6AL0,model_3_multimer_20220423_965846,0.39288351,0.24
6AL0,model_1_multimer_20220423_266634,0.39260113,0.261
6AL0,model_5_multimer_20220423_005507,0.39258233,0.262
6AL0,model_5_multimer_20220423_476080,0.39244312,0.276
6AL0,model_4_multimer_20220423_005507,0.39242333,0.255
6AL0,model_2_multimer_20220423_266634,0.39227882,0.264
6AL0,model_5_multimer_20220423_266634,0.39224449,0.281
6AL0,model_4_multimer_20220423_476080,0.39222732,0.26
6AL0,model_5_multimer_20220423_965846,0.39199635,0.449
6AL0,model_4_multimer_20220423_965846,0.39195386,0.256
6AL0,model_5_multimer_20220423_840023,0.39192158,0.605
6AL0,ranked_4,0.39192158,0.605
6AL0,model_4_multimer_20220423_266634,0.39189351,0.247
6AL0,model_1_multimer_20220423_965846,0.39187661,0.223
6AL0,model_2_multimer_20220423_476080,0.39183423,0.256
6AL0,model_4_multimer_20220423_840023,0.39178577,0.257
6AL0,ranked_2,0.39178577,0.257
6AL0,model_1_multimer_20220423_476080,0.39178553,0.26
6AL0,model_1_multimer_20220423_005507,0.39177427,0.21
6AL0,model_2_multimer_20220423_005507,0.39172781,0.259
6AL0,model_2_multimer_20220423_965846,0.39153019,0.247
6AL0,model_2_multimer_20220423_840023,0.39140031,0.258
6AL0,ranked_1,0.39140031,0.258
