TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7TEE,fold_7tee_5_model_4,0.35944429,0.502
7TEE,fold_7tee_1_model_2,0.34745786,0.415
7TEE,fold_7tee_3_model_3,0.34348032,0.531
7TEE,fold_7tee_4_model_3,0.34239373,0.566
7TEE,fold_7tee_2_model_0,0.33093578,0.424
7TEE,fold_7tee_2_model_2,0.32939303,0.414
7TEE,fold_7tee_1_model_0,0.32871318,0.42
7TEE,fold_7tee_3_model_1,0.32642066,0.533
7TEE,fold_7tee_4_model_4,0.32514673,0.519
7TEE,fold_7tee_2_model_1,0.32074216,0.419
7TEE,fold_7tee_3_model_0,0.30987155,0.509
7TEE,fold_7tee_4_model_1,0.29814023,0.415
7TEE,fold_7tee_5_model_1,0.29407874,0.412
7TEE,fold_7tee_1_model_4,0.29336402,0.537
7TEE,fold_7tee_1_model_1,0.28743082,0.424
7TEE,fold_7tee_1_model_3,0.28518504,0.408
7TEE,fold_7tee_3_model_2,0.27178675,0.542
7TEE,fold_7tee_4_model_2,0.268857,0.411
7TEE,fold_7tee_2_model_4,0.25269669,0.577
7TEE,fold_7tee_5_model_3,0.24937062,0.493
7TEE,fold_7tee_2_model_3,0.24273318,0.405
7TEE,fold_7tee_4_model_0,0.24031428,0.417
7TEE,fold_7tee_5_model_0,0.22605553,0.422
7TEE,fold_7tee_3_model_4,0.20553736,0.488
7TEE,fold_7tee_5_model_2,0.14930178,0.406
