TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7MRW,default_0,0.626265,0.584
7MRW,uniclust_oxmatch_a3m_2,0.58859056,0.534
7MRW,string_interact_uniref_a3m_1,0.5500292,0.579
7MRW,species_interact_uniprot_sto_2,0.4932689,0.492
7MRW,species_interact_uniref_sto_0,0.49167496,0.482
7MRW,string_interact_uniprot_sto_0,0.42853007,0.608
7MRW,species_interact_uniref_a3m_0,0.42032006,0.585
7MRW,species_interact_uniref_a3m_4,0.41627222,0.571
7MRW,species_interact_uniref_a3m_3,0.41064432,0.524
7MRW,string_interact_uniref_a3m_4,0.37870353,0.561
7MRW,uniclust_oxmatch_a3m_0,0.37133276,0.595
7MRW,species_interact_uniref_sto_1,0.3488342,0.595
7MRW,uniprot_distance_uniprot_sto_0,0.2669728,0.605
7MRW,uniclust_oxmatch_a3m_3,0.2518495,0.564
7MRW,default_1,0.243051,0.580
7MRW,default_3,0.2384513,0.588
7MRW,species_interact_uniref_a3m_1,0.1999635,0.580
7MRW,ori_template_pipeline_3,0.19674525,0.589
7MRW,string_interact_uniref_a3m_0,0.1921514,0.592
7MRW,species_interact_uniprot_sto_0,0.18132907,0.590
7MRW,custom_template_with_alphafold_models_2,0.1735638,0.011
7MRW,structure_temp_dimer_a_2,0.17163919,0.011
7MRW,species_interact_uniref_sto_3,0.16468215,0.506
7MRW,string_interact_uniref_a3m_2,0.15943778,0.588
7MRW,default_2,0.15892483,0.588
7MRW,string_interact_uniref_sto_0,0.15612938,0.585
7MRW,ori_temp_pipeline_with_alphafold_models_2,0.1559756,0.011
7MRW,sequence_based_template_with_alphafold_2,0.1559756,0.011
7MRW,structure_temp_dimer_3,0.1522961,0.009
7MRW,custom_template_file_0,0.14812367,0.006
7MRW,uniclust_oxmatch_a3m_1,0.14613785,0.585
7MRW,ori_template_pipeline_0,0.14555386,0.584
7MRW,structure_temp_dimer_0,0.14321181,0.006
7MRW,structure_temp_dimer_2,0.13800544,0.005
7MRW,sequence_based_template_1,0.1377695,0.009
7MRW,structure_temp_dimer_a_3,0.13688895,0.010
7MRW,custom_template_file_3,0.13466768,0.007
7MRW,sequence_based_template_with_alphafold_3,0.13233012,0.010
7MRW,ori_temp_pipeline_with_alphafold_models_3,0.13233012,0.010
7MRW,uniprot_distance_uniprot_sto_1,0.13055708,0.607
7MRW,structure_temp_dimer_a_1,0.12920524,0.006
7MRW,custom_template_with_alphafold_models_1,0.12785356,0.006
7MRW,custom_template_with_alphafold_models_0,0.12784639,0.006
7MRW,custom_template_file_2,0.12693468,0.019
7MRW,structure_temp_dimer_4,0.12221508,0.010
7MRW,sequence_based_template_with_alphafold_0,0.12219869,0.006
7MRW,ori_temp_pipeline_with_alphafold_models_0,0.12219869,0.006
7MRW,ori_temp_pipeline_with_alphafold_models_1,0.121992365,0.006
7MRW,sequence_based_template_with_alphafold_1,0.121992365,0.006
7MRW,custom_template_with_alphafold_models_3,0.11982625,0.010
7MRW,structure_temp_dimer_1,0.11639149,0.009
7MRW,uniclust_oxmatch_a3m_4,0.11598078,0.597
7MRW,sequence_based_template_0,0.11334469,0.054
7MRW,ori_temp_pipeline_with_alphafold_models_4,0.11263581,0.011
7MRW,sequence_based_template_with_alphafold_4,0.11263581,0.011
7MRW,no_templates_0,0.11109145,0.068
7MRW,string_interact_uniprot_sto_3,0.11011685,0.542
7MRW,species_interact_uniprot_sto_4,0.10800353,0.488
7MRW,uniprot_distance_uniprot_sto_3,0.10720075,0.589
7MRW,structure_temp_dimer_a_0,0.1068719,0.006
7MRW,no_templates_1,0.10594885,0.072
7MRW,custom_template_with_alphafold_models_4,0.10589089,0.011
7MRW,structure_temp_dimer_a_4,0.10474469,0.011
7MRW,sequence_based_template_3,0.099942565,0.012
7MRW,string_interact_uniref_sto_2,0.098843545,0.609
7MRW,custom_template_file_1,0.09536845,0.007
7MRW,string_interact_uniref_a3m_3,0.09527114,0.573
7MRW,custom_template_file_4,0.09523165,0.007
7MRW,no_templates_3,0.09518277,0.008
7MRW,no_templates_2,0.094808795,0.007
7MRW,default_4,0.09419243,0.583
7MRW,sequence_based_template_4,0.08702824,0.010
7MRW,ori_template_pipeline_4,0.081715174,0.510
7MRW,sequence_based_template_2,0.08127625,0.009
7MRW,species_interact_uniref_sto_4,0.0689366,0.470
7MRW,uniprot_distance_uniprot_sto_2,0.06863742,0.594
7MRW,ori_template_pipeline_1,0.0655603,0.585
7MRW,species_interact_uniref_a3m_2,0.06475578,0.550
7MRW,species_interact_uniprot_sto_1,0.063896365,0.586
7MRW,species_interact_uniprot_sto_3,0.06282446,0.506
7MRW,string_interact_uniprot_sto_2,0.058855068,0.599
7MRW,string_interact_uniprot_sto_4,0.054946356,0.497
7MRW,no_templates_4,0.054619733,0.013
7MRW,species_interact_uniref_sto_2,0.05289209,0.476
7MRW,string_interact_uniref_sto_1,0.05036473,0.597
7MRW,string_interact_uniref_sto_3,0.04623868,0.492
7MRW,ori_template_pipeline_2,0.044717774,0.586
7MRW,string_interact_uniprot_sto_1,0.03697802,0.584
7MRW,uniprot_distance_uniprot_sto_4,0.036342457,0.518
7MRW,string_interact_uniref_sto_4,0.03436236,0.492
