TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
6AL0,ranked_0,0.74490833,0.267
6AL0,model_1_multimer_20220423_840023,0.74490833,0.267
6AL0,model_5_multimer_20220423_005507,0.71229708,0.262
6AL0,model_2_multimer_20220423_005507,0.68945259,0.259
6AL0,ranked_4,0.66987491,0.605
6AL0,model_5_multimer_20220423_840023,0.66987491,0.605
6AL0,model_4_multimer_20220423_476080,0.64661103,0.26
6AL0,model_4_multimer_20220423_005507,0.64237547,0.255
6AL0,model_3_multimer_20220423_476080,0.62426478,0.274
6AL0,model_4_multimer_20220423_266634,0.59342313,0.247
6AL0,ranked_2,0.57985598,0.257
6AL0,model_4_multimer_20220423_840023,0.57985598,0.257
6AL0,ranked_3,0.5795294,0.273
6AL0,model_3_multimer_20220423_840023,0.5795294,0.273
6AL0,model_4_multimer_20220423_965846,0.51873463,0.256
6AL0,model_1_multimer_20220423_005507,0.41224545,0.21
6AL0,model_5_multimer_20220423_266634,0.2946375,0.281
6AL0,model_1_multimer_20220423_476080,0.27263653,0.26
6AL0,model_5_multimer_20220423_965846,0.23426998,0.449
6AL0,model_2_multimer_20220423_476080,0.22076499,0.256
6AL0,model_2_multimer_20220423_965846,0.22050564,0.247
6AL0,model_2_multimer_20220423_266634,0.21264248,0.264
6AL0,ranked_1,0.18925934,0.258
6AL0,model_2_multimer_20220423_840023,0.18925934,0.258
6AL0,model_1_multimer_20220423_266634,0.18855461,0.261
6AL0,model_5_multimer_20220423_476080,0.15760976,0.276
6AL0,model_1_multimer_20220423_965846,0.07689137,0.223
6AL0,model_3_multimer_20220423_005507,0.04793622,0.181
6AL0,model_3_multimer_20220423_965846,0.04518842,0.24
6AL0,model_3_multimer_20220423_266634,0.03442282,0.156
