TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
8GZ5,fold_8gz5_3_model_2,0.39736041,0.831
8GZ5,fold_8gz5_2_model_0,0.39732048,0.852
8GZ5,fold_8gz5_3_model_4,0.39725152,0.873
8GZ5,fold_8gz5_2_model_3,0.39724618,0.864
8GZ5,fold_8gz5_2_model_4,0.39721057,0.858
8GZ5,fold_8gz5_3_model_1,0.39720204,0.868
8GZ5,fold_8gz5_2_model_1,0.39709517,0.864
8GZ5,fold_8gz5_5_model_3,0.39706063,0.883
8GZ5,fold_8gz5_2_model_2,0.39701632,0.844
8GZ5,fold_8gz5_3_model_0,0.39697638,0.889
8GZ5,fold_8gz5_5_model_1,0.39667663,0.878
8GZ5,fold_8gz5_5_model_2,0.39652228,0.87
8GZ5,fold_8gz5_1_model_3,0.39628962,0.092
8GZ5,fold_8gz5_3_model_3,0.39614061,0.86
8GZ5,fold_8gz5_5_model_4,0.39594069,0.876
8GZ5,fold_8gz5_1_model_0,0.39588028,0.509
8GZ5,fold_8gz5_5_model_0,0.39567032,0.88
8GZ5,fold_8gz5_1_model_4,0.39560702,0.066
8GZ5,fold_8gz5_4_model_4,0.39545768,0.01
8GZ5,fold_8gz5_4_model_1,0.39532849,0.038
8GZ5,fold_8gz5_1_model_1,0.39524505,0.185
8GZ5,fold_8gz5_1_model_2,0.39505398,0.669
8GZ5,fold_8gz5_4_model_0,0.394903,0.057
8GZ5,fold_8gz5_4_model_3,0.39462569,0.014
8GZ5,fold_8gz5_4_model_2,0.39385444,0.065
