MODEL,PRED_DOCKQ
fold_7tfo_3_model_1,0.42313161
fold_7tfo_3_model_0,0.4230527
fold_7tfo_3_model_3,0.42304406
fold_7tfo_1_model_1,0.42295974
fold_7tfo_4_model_0,0.42291164
fold_7tfo_3_model_4,0.42285222
fold_7tfo_5_model_2,0.42278051
fold_7tfo_5_model_1,0.42274609
fold_7tfo_2_model_1,0.42273241
fold_7tfo_2_model_2,0.42264146
fold_7tfo_4_model_2,0.42262912
fold_7tfo_1_model_2,0.42261711
fold_7tfo_5_model_0,0.42260915
fold_7tfo_4_model_3,0.4225288
fold_7tfo_3_model_2,0.42251498
fold_7tfo_4_model_4,0.4224537
fold_7tfo_1_model_3,0.42236465
fold_7tfo_1_model_0,0.42230192
fold_7tfo_1_model_4,0.42221916
fold_7tfo_4_model_1,0.42220616
fold_7tfo_2_model_3,0.42218795
fold_7tfo_2_model_0,0.42218781
fold_7tfo_5_model_4,0.42217514
fold_7tfo_2_model_4,0.42197716
fold_7tfo_5_model_3,0.42166072
