TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7MRW,structure_temp_dimer_4,0.7101838,0.01
7MRW,custom_template_file_2,0.693286,0.019
7MRW,structure_temp_dimer_3,0.69228399,0.009
7MRW,custom_template_file_3,0.69046783,0.007
7MRW,custom_template_file_4,0.6895439,0.007
7MRW,structure_temp_dimer_2,0.68650061,0.005
7MRW,no_templates_4,0.68514925,0.013
7MRW,sequence_based_template_0,0.68244797,0.054
7MRW,structure_temp_dimer_a_3,0.68142086,0.01
7MRW,ori_temp_pipeline_with_alphafold_models_3,0.67990035,0.01
7MRW,sequence_based_template_with_alphafold_3,0.67990035,0.01
7MRW,custom_template_with_alphafold_models_3,0.67554247,0.01
7MRW,structure_temp_dimer_a_2,0.67217857,0.011
7MRW,no_templates_1,0.67030334,0.072
7MRW,ori_temp_pipeline_with_alphafold_models_2,0.66701716,0.011
7MRW,sequence_based_template_with_alphafold_2,0.66701716,0.011
7MRW,custom_template_with_alphafold_models_2,0.66672683,0.011
7MRW,sequence_based_template_4,0.66411072,0.01
7MRW,custom_template_with_alphafold_models_1,0.65368581,0.006
7MRW,structure_temp_dimer_a_1,0.65366352,0.006
7MRW,ori_temp_pipeline_with_alphafold_models_0,0.65309328,0.006
7MRW,sequence_based_template_with_alphafold_0,0.65309328,0.006
7MRW,ori_temp_pipeline_with_alphafold_models_1,0.65243787,0.006
7MRW,sequence_based_template_with_alphafold_1,0.65243787,0.006
7MRW,custom_template_with_alphafold_models_0,0.6522944,0.006
7MRW,structure_temp_dimer_a_0,0.64982671,0.006
7MRW,structure_temp_dimer_1,0.64629453,0.009
7MRW,structure_temp_dimer_a_4,0.63682175,0.011
7MRW,custom_template_file_1,0.6366573,0.007
7MRW,custom_template_with_alphafold_models_4,0.63585621,0.011
7MRW,sequence_based_template_with_alphafold_4,0.6293034,0.011
7MRW,ori_temp_pipeline_with_alphafold_models_4,0.6293034,0.011
7MRW,no_templates_3,0.61879903,0.008
7MRW,sequence_based_template_1,0.61543679,0.009
7MRW,sequence_based_template_2,0.61455828,0.009
7MRW,custom_template_file_0,0.60564399,0.006
7MRW,structure_temp_dimer_0,0.59099394,0.006
7MRW,no_templates_2,0.58064801,0.007
7MRW,no_templates_0,0.57572567,0.068
7MRW,uniclust_oxmatch_a3m_4,0.44111124,0.597
7MRW,uniprot_distance_uniprot_sto_4,0.39303592,0.518
7MRW,uniclust_oxmatch_a3m_3,0.37443572,0.564
7MRW,species_interact_uniref_a3m_3,0.36777997,0.524
7MRW,uniclust_oxmatch_a3m_1,0.35428157,0.585
7MRW,uniclust_oxmatch_a3m_2,0.35369134,0.534
7MRW,sequence_based_template_3,0.3526558,0.012
7MRW,string_interact_uniprot_sto_3,0.347792,0.542
7MRW,default_3,0.33624756,0.588
7MRW,string_interact_uniref_sto_4,0.32440805,0.492
7MRW,species_interact_uniref_a3m_4,0.31761584,0.571
7MRW,string_interact_uniref_a3m_3,0.31573209,0.573
7MRW,ori_template_pipeline_0,0.31120437,0.584
7MRW,default_4,0.30861238,0.583
7MRW,species_interact_uniref_sto_4,0.30794317,0.47
7MRW,string_interact_uniref_a3m_4,0.30616626,0.561
7MRW,uniprot_distance_uniprot_sto_1,0.30394015,0.607
7MRW,species_interact_uniref_sto_0,0.29957849,0.482
7MRW,string_interact_uniref_sto_2,0.29940465,0.609
7MRW,species_interact_uniref_sto_2,0.29351932,0.476
7MRW,string_interact_uniref_a3m_2,0.28695193,0.588
7MRW,ori_template_pipeline_3,0.28567675,0.589
7MRW,species_interact_uniprot_sto_0,0.28477478,0.59
7MRW,species_interact_uniref_a3m_1,0.28399721,0.58
7MRW,string_interact_uniref_a3m_1,0.28341264,0.579
7MRW,default_0,0.28294393,0.584
7MRW,string_interact_uniref_sto_3,0.28139496,0.492
7MRW,species_interact_uniprot_sto_1,0.28021342,0.586
7MRW,string_interact_uniref_a3m_0,0.27813581,0.592
7MRW,string_interact_uniprot_sto_4,0.27480116,0.497
7MRW,uniclust_oxmatch_a3m_0,0.27289549,0.595
7MRW,string_interact_uniref_sto_0,0.27147985,0.585
7MRW,string_interact_uniref_sto_1,0.27040958,0.597
7MRW,string_interact_uniprot_sto_0,0.26461747,0.608
7MRW,ori_template_pipeline_1,0.26187056,0.585
7MRW,ori_template_pipeline_2,0.26185435,0.586
7MRW,species_interact_uniref_sto_3,0.25532296,0.506
7MRW,ori_template_pipeline_4,0.25309169,0.51
7MRW,species_interact_uniprot_sto_2,0.24977532,0.492
7MRW,species_interact_uniref_a3m_0,0.24860939,0.585
7MRW,string_interact_uniprot_sto_1,0.24776982,0.584
7MRW,species_interact_uniprot_sto_3,0.24516957,0.506
7MRW,species_interact_uniref_a3m_2,0.24497968,0.55
7MRW,uniprot_distance_uniprot_sto_0,0.24365084,0.605
7MRW,default_1,0.24164067,0.58
7MRW,uniprot_distance_uniprot_sto_2,0.23952699,0.594
7MRW,string_interact_uniprot_sto_2,0.22945347,0.599
7MRW,species_interact_uniref_sto_1,0.22912087,0.595
7MRW,uniprot_distance_uniprot_sto_3,0.22366197,0.589
7MRW,species_interact_uniprot_sto_4,0.21261135,0.488
7MRW,default_2,0.20540258,0.588
