Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

6AL0 hit rate =  10/0/0

6AL0,model_4_multimer_20220423_266634,0.61513084,0.247
6AL0,model_4_multimer_20220423_005507,0.61009973,0.255
6AL0,model_1_multimer_20220423_476080,0.60437173,0.26
6AL0,model_3_multimer_20220423_476080,0.59922737,0.274
6AL0,model_5_multimer_20220423_005507,0.58270752,0.262
6AL0,model_2_multimer_20220423_476080,0.58099055,0.256
6AL0,model_4_multimer_20220423_476080,0.57796878,0.26
6AL0,model_2_multimer_20220423_005507,0.57590914,0.259
6AL0,ranked_1,0.57090729,0.258
6AL0,model_2_multimer_20220423_840023,0.57090729,0.258
