MODEL,PRED_DOCKQ
fold_7t25_3_model_0,0.6754458
fold_7t25_3_model_1,0.61168849
fold_7t25_5_model_3,0.60637462
fold_7t25_5_model_0,0.5660938
fold_7t25_5_model_2,0.5571993
fold_7t25_1_model_3,0.54834193
fold_7t25_3_model_2,0.51582348
fold_7t25_5_model_1,0.502783
fold_7t25_2_model_1,0.46314812
fold_7t25_4_model_0,0.44306242
fold_7t25_1_model_1,0.43397659
fold_7t25_1_model_0,0.42210969
fold_7t25_4_model_3,0.4209142
fold_7t25_1_model_4,0.41492859
fold_7t25_2_model_3,0.36906901
fold_7t25_5_model_4,0.31482792
fold_7t25_2_model_0,0.31450185
fold_7t25_4_model_1,0.31214082
fold_7t25_4_model_4,0.30565321
fold_7t25_2_model_2,0.29462478
fold_7t25_1_model_2,0.27429906
fold_7t25_2_model_4,0.27199486
fold_7t25_3_model_4,0.16322358
fold_7t25_4_model_2,0.15713216
fold_7t25_3_model_3,0.06666338
