TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5KOV,ranked_4,0.54054862,0.19
5KOV,model_2_multimer_20220423_842283,0.54054862,0.19
5KOV,model_3_multimer_20220423_066513,0.51475787,0.189
5KOV,model_5_multimer_20220423_018234,0.51129842,0.2
5KOV,model_4_multimer_20220423_338795,0.49731758,0.18
5KOV,model_1_multimer_20220423_920758,0.47238681,0.184
5KOV,ranked_2,0.47150072,0.205
5KOV,model_3_multimer_20220423_842283,0.47150072,0.205
5KOV,model_1_multimer_20220423_018234,0.43398082,0.186
5KOV,model_5_multimer_20220423_338795,0.43194208,0.188
5KOV,model_4_multimer_20220423_920758,0.4287324,0.19
5KOV,model_3_multimer_20220423_920758,0.41480729,0.27
5KOV,model_2_multimer_20220423_018234,0.40329692,0.179
5KOV,model_2_multimer_20220423_066513,0.40253839,0.185
5KOV,model_5_multimer_20220423_920758,0.39802489,0.186
5KOV,ranked_0,0.3923001,0.183
5KOV,model_5_multimer_20220423_842283,0.3923001,0.183
5KOV,model_2_multimer_20220423_920758,0.39077014,0.193
5KOV,model_2_multimer_20220423_338795,0.38789299,0.185
5KOV,model_5_multimer_20220423_066513,0.37442821,0.187
5KOV,model_1_multimer_20220423_066513,0.37343809,0.192
5KOV,model_4_multimer_20220423_018234,0.37185293,0.254
5KOV,model_4_multimer_20220423_066513,0.36439186,0.175
5KOV,model_1_multimer_20220423_338795,0.35961127,0.21
5KOV,model_1_multimer_20220423_842283,0.34078807,0.18
5KOV,ranked_1,0.34078807,0.18
5KOV,model_3_multimer_20220423_018234,0.33809304,0.216
5KOV,model_4_multimer_20220423_842283,0.33567646,0.179
5KOV,ranked_3,0.33567646,0.179
5KOV,model_3_multimer_20220423_338795,0.27168208,0.186
