Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

5KOV hit rate =  0/0/0

5KOV,ranked_4,0.54054862,0.19
5KOV,model_2_multimer_20220423_842283,0.54054862,0.19
5KOV,model_3_multimer_20220423_066513,0.51475787,0.189
5KOV,model_5_multimer_20220423_018234,0.51129842,0.2
5KOV,model_4_multimer_20220423_338795,0.49731758,0.18
5KOV,model_1_multimer_20220423_920758,0.47238681,0.184
5KOV,ranked_2,0.47150072,0.205
5KOV,model_3_multimer_20220423_842283,0.47150072,0.205
5KOV,model_1_multimer_20220423_018234,0.43398082,0.186
5KOV,model_5_multimer_20220423_338795,0.43194208,0.188
