TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7T73,fold_7t73_1_model_3,0.47023419,0.616
7T73,fold_7t73_5_model_2,0.41313148,0.614
7T73,fold_7t73_1_model_1,0.40067717,0.609
7T73,fold_7t73_3_model_2,0.38421902,0.622
7T73,fold_7t73_3_model_0,0.38278753,0.607
7T73,fold_7t73_4_model_3,0.37937617,0.607
7T73,fold_7t73_5_model_4,0.36148471,0.596
7T73,fold_7t73_2_model_4,0.33954597,0.678
7T73,fold_7t73_4_model_2,0.31820574,0.603
7T73,fold_7t73_5_model_3,0.31354779,0.588
7T73,fold_7t73_5_model_0,0.30588195,0.598
7T73,fold_7t73_4_model_1,0.2931394,0.606
7T73,fold_7t73_1_model_2,0.2837252,0.604
7T73,fold_7t73_5_model_1,0.27515602,0.611
7T73,fold_7t73_4_model_0,0.26115018,0.614
7T73,fold_7t73_3_model_4,0.2515865,0.608
7T73,fold_7t73_3_model_3,0.23672992,0.606
7T73,fold_7t73_2_model_0,0.2348486,0.617
7T73,fold_7t73_3_model_1,0.23353432,0.614
7T73,fold_7t73_1_model_0,0.23184517,0.608
7T73,fold_7t73_2_model_2,0.20739426,0.634
7T73,fold_7t73_4_model_4,0.20571451,0.608
7T73,fold_7t73_2_model_3,0.20085531,0.625
7T73,fold_7t73_2_model_1,0.18343787,0.639
7T73,fold_7t73_1_model_4,0.16546082,0.613
