TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SGM,fold_7sgm_5_model_0,0.203445,0.545
7SGM,fold_7sgm_2_model_4,0.20299856,0.793
7SGM,fold_7sgm_1_model_1,0.1690515,0.535
7SGM,fold_7sgm_2_model_1,0.16539514,0.833
7SGM,fold_7sgm_4_model_2,0.15222606,0.576
7SGM,fold_7sgm_1_model_4,0.14063433,0.851
7SGM,fold_7sgm_4_model_0,0.13823572,0.543
7SGM,fold_7sgm_1_model_3,0.12995034,0.829
7SGM,fold_7sgm_5_model_4,0.12616383,0.564
7SGM,fold_7sgm_2_model_0,0.12571126,0.566
7SGM,fold_7sgm_1_model_0,0.1135375,0.555
7SGM,fold_7sgm_3_model_3,0.11237305,0.783
7SGM,fold_7sgm_4_model_4,0.10798749,0.548
7SGM,fold_7sgm_2_model_2,0.10578456,0.837
7SGM,fold_7sgm_4_model_3,0.10347059,0.572
7SGM,fold_7sgm_1_model_2,0.10268044,0.563
7SGM,fold_7sgm_5_model_2,0.09826119,0.571
7SGM,fold_7sgm_4_model_1,0.09787188,0.54
7SGM,fold_7sgm_3_model_4,0.08163129,0.835
7SGM,fold_7sgm_3_model_1,0.08087253,0.834
7SGM,fold_7sgm_5_model_3,0.07855142,0.559
7SGM,fold_7sgm_5_model_1,0.07734409,0.564
7SGM,fold_7sgm_2_model_3,0.07329626,0.824
7SGM,fold_7sgm_3_model_0,0.07271784,0.845
7SGM,fold_7sgm_3_model_2,0.05023184,0.817
