MODEL,PRED_DOCKQ
fold_7sjn_5_model_4,0.40579858
fold_7sjn_1_model_0,0.40576658
fold_7sjn_5_model_1,0.40569621
fold_7sjn_5_model_3,0.405646
fold_7sjn_1_model_2,0.40558448
fold_7sjn_1_model_3,0.40553823
fold_7sjn_5_model_2,0.40546626
fold_7sjn_1_model_1,0.40531427
fold_7sjn_2_model_3,0.40515703
fold_7sjn_4_model_0,0.40504467
fold_7sjn_2_model_2,0.40502605
fold_7sjn_1_model_4,0.4049927
fold_7sjn_3_model_4,0.40494207
fold_7sjn_3_model_0,0.40493843
fold_7sjn_3_model_2,0.40483016
fold_7sjn_5_model_0,0.40480462
fold_7sjn_4_model_1,0.40480238
fold_7sjn_3_model_1,0.40475151
fold_7sjn_4_model_3,0.40473649
fold_7sjn_2_model_0,0.40471452
fold_7sjn_4_model_2,0.40449905
fold_7sjn_2_model_4,0.40447018
fold_7sjn_4_model_4,0.40436855
fold_7sjn_2_model_1,0.40433279
fold_7sjn_3_model_3,0.40429264
