TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7D3Y,uniprot_distance_uniprot_sto_2,0.44096979,0.025
7D3Y,uniprot_distance_uniref_a3m_4,0.44085443,0.165
7D3Y,ori_template_pipeline_4,0.44076949,0.044
7D3Y,sequence_based_template_3,0.44074556,0.133
7D3Y,string_interact_uniprot_sto_1,0.44061795,0.216
7D3Y,species_interact_uniref_sto_4,0.44038007,0.141
7D3Y,pdb_interact_uniref_a3m_4,0.44030121,0.035
7D3Y,string_interact_uniref_a3m_4,0.44030121,0.035
7D3Y,string_interact_uniprot_sto_3,0.4402805,0.029
7D3Y,string_interact_uniref_sto_4,0.44022709,0.017
7D3Y,ori_template_pipeline_2,0.44022247,0.294
7D3Y,uniprot_distance_uniref_a3m_3,0.44016111,0.009
7D3Y,pdb_interact_uniref_a3m_3,0.44004488,0.009
7D3Y,string_interact_uniref_a3m_3,0.44004488,0.009
7D3Y,uniprot_distance_uniref_sto_4,0.44002834,0.056
7D3Y,string_interact_uniprot_sto_2,0.44001797,0.014
7D3Y,no_templates_3,0.44000152,0.021
7D3Y,species_interact_uniref_sto_1,0.43999466,0.339
7D3Y,no_templates_1,0.43996468,0.293
7D3Y,uniprot_distance_uniprot_sto_3,0.43993512,0.014
7D3Y,default_0,0.4399336,0.317
7D3Y,no_templates_2,0.43989936,0.014
7D3Y,custom_template_with_alphafold_models_4,0.43989879,0.018
7D3Y,sequence_based_template_with_alphafold_4,0.43989879,0.018
7D3Y,species_interact_uniref_sto_3,0.43989012,0.08
7D3Y,sequence_based_template_2,0.43984935,0.311
7D3Y,uniprot_distance_uniref_sto_0,0.43984464,0.323
7D3Y,species_interact_uniref_a3m_0,0.43982989,0.312
7D3Y,species_interact_uniref_a3m_4,0.43982953,0.014
7D3Y,structure_temp_dimer_a_2,0.43982887,0.324
7D3Y,structure_temp_dimer_a_4,0.43982577,0.019
7D3Y,string_interact_uniprot_sto_4,0.43982169,0.02
7D3Y,sequence_based_template_0,0.43981311,0.328
7D3Y,uniclust_oxmatch_a3m_3,0.43980521,0.071
7D3Y,ori_template_pipeline_0,0.43979099,0.326
7D3Y,uniclust_oxmatch_a3m_2,0.43978709,0.058
7D3Y,uniprot_distance_uniprot_sto_1,0.43975011,0.025
7D3Y,custom_template_with_alphafold_models_2,0.43973112,0.324
7D3Y,sequence_based_template_with_alphafold_2,0.43973112,0.324
7D3Y,custom_template_file_0,0.43971756,0.329
7D3Y,ori_temp_pipeline_with_alphafold_models_2,0.43970022,0.324
7D3Y,string_interact_uniref_sto_1,0.43969572,0.022
7D3Y,custom_template_with_alphafold_models_3,0.43967378,0.326
7D3Y,sequence_based_template_with_alphafold_3,0.43967378,0.326
7D3Y,sequence_based_template_1,0.43967357,0.022
7D3Y,ori_template_pipeline_3,0.43966648,0.048
7D3Y,species_interact_uniprot_sto_3,0.43966597,0.018
7D3Y,uniclust_oxmatch_a3m_1,0.43966308,0.073
7D3Y,structure_temp_dimer_a_3,0.43966272,0.328
7D3Y,ori_temp_pipeline_with_alphafold_models_3,0.43965745,0.327
7D3Y,ori_template_pipeline_1,0.4396534,0.024
7D3Y,custom_template_file_3,0.43965313,0.333
7D3Y,structure_temp_dimer_0,0.4396452,0.312
