MODEL,PRED_DOCKQ
model_1_multimer_20220423_078501_tidy,0.27385175
model_1_multimer_20220423_359803_tidy,0.25774255
model_5_multimer_20220423_305297_tidy,0.25267732
ranked_1_tidy,0.25267732
model_5_multimer_20220423_513039_tidy,0.25113007
model_4_multimer_20220423_078501_tidy,0.24810545
model_4_multimer_20220423_993088_tidy,0.23734947
model_5_multimer_20220423_078501_tidy,0.22699669
model_4_multimer_20220423_513039_tidy,0.22568066
model_3_multimer_20220423_078501_tidy,0.22495995
model_5_multimer_20220423_359803_tidy,0.21972936
ranked_0_tidy,0.21881935
model_3_multimer_20220423_305297_tidy,0.21881935
model_5_multimer_20220423_993088_tidy,0.21812154
model_3_multimer_20220423_359803_tidy,0.20770949
ranked_4_tidy,0.20176928
model_1_multimer_20220423_305297_tidy,0.20176928
model_4_multimer_20220423_359803_tidy,0.18468754
model_4_multimer_20220423_305297_tidy,0.18024772
ranked_2_tidy,0.18024772
model_1_multimer_20220423_993088_tidy,0.17630225
model_2_multimer_20220423_359803_tidy,0.17417659
model_2_multimer_20220423_513039_tidy,0.17250912
model_1_multimer_20220423_513039_tidy,0.17233855
model_2_multimer_20220423_078501_tidy,0.17184064
ranked_3_tidy,0.17001109
model_2_multimer_20220423_305297_tidy,0.17001109
model_2_multimer_20220423_993088_tidy,0.1674123
model_3_multimer_20220423_993088_tidy,0.16507345
model_3_multimer_20220423_513039_tidy,0.15656126
