TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
6A0Z,model_4_multimer_20220423_588683,0.63539213,0.07
6A0Z,ranked_0,0.59499466,0.072
6A0Z,model_5_multimer_20220423_843835,0.59499466,0.072
6A0Z,model_5_multimer_20220423_588683,0.41974768,0.084
6A0Z,model_3_multimer_20220423_789739,0.25227478,0.106
6A0Z,model_5_multimer_20220423_192075,0.20663445,0.076
6A0Z,model_5_multimer_20220423_789739,0.20452149,0.083
6A0Z,model_3_multimer_20220423_192075,0.19585411,0.108
6A0Z,ranked_2,0.11735139,0.084
6A0Z,model_1_multimer_20220423_843835,0.11735139,0.084
6A0Z,model_3_multimer_20220423_891832,0.10823598,0.29
6A0Z,model_1_multimer_20220423_192075,0.10201661,0.084
6A0Z,model_1_multimer_20220423_891832,0.09559862,0.086
6A0Z,model_3_multimer_20220423_843835,0.08697809,0.082
6A0Z,ranked_1,0.08697809,0.082
6A0Z,model_1_multimer_20220423_588683,0.07892843,0.089
6A0Z,model_3_multimer_20220423_588683,0.07663729,0.107
6A0Z,model_4_multimer_20220423_789739,0.07228104,0.134
6A0Z,model_4_multimer_20220423_192075,0.05509916,0.068
6A0Z,model_5_multimer_20220423_891832,0.05167603,0.061
6A0Z,model_1_multimer_20220423_789739,0.04677161,0.092
6A0Z,model_4_multimer_20220423_843835,0.04430532,0.08
6A0Z,ranked_3,0.04430532,0.08
6A0Z,model_4_multimer_20220423_891832,0.03786095,0.061
6A0Z,model_2_multimer_20220423_192075,0.02681116,0.064
6A0Z,model_2_multimer_20220423_588683,0.02195246,0.069
6A0Z,model_2_multimer_20220423_891832,0.02095404,0.228
6A0Z,model_2_multimer_20220423_789739,0.01669732,0.078
6A0Z,model_2_multimer_20220423_843835,0.01185233,0.233
6A0Z,ranked_4,0.01185233,0.233
