MODEL,PRED_DOCKQ
fold_7zf9_3_model_1,0.61064404
fold_7zf9_4_model_2,0.55101109
fold_7zf9_5_model_0,0.48563898
fold_7zf9_1_model_2,0.47383836
fold_7zf9_2_model_0,0.46508056
fold_7zf9_4_model_0,0.45778021
fold_7zf9_3_model_2,0.44450784
fold_7zf9_4_model_4,0.43826273
fold_7zf9_1_model_4,0.42790276
fold_7zf9_2_model_2,0.38770574
fold_7zf9_3_model_4,0.38325077
fold_7zf9_5_model_1,0.37665418
fold_7zf9_4_model_1,0.35714039
fold_7zf9_5_model_3,0.3561911
fold_7zf9_5_model_4,0.35065717
fold_7zf9_3_model_0,0.33626944
fold_7zf9_4_model_3,0.33126643
fold_7zf9_1_model_3,0.33016926
fold_7zf9_3_model_3,0.32246956
fold_7zf9_2_model_1,0.3033815
fold_7zf9_2_model_3,0.30057475
fold_7zf9_2_model_4,0.274555
fold_7zf9_5_model_2,0.27122217
fold_7zf9_1_model_0,0.20710337
fold_7zf9_1_model_1,0.13732788
