Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7T25 hit rate =  10/10/6

7T25,fold_7t25_1_model_3,0.30497205,0.654
7T25,fold_7t25_5_model_0,0.24115568,0.673
7T25,fold_7t25_4_model_0,0.20880821,0.67
7T25,fold_7t25_1_model_2,0.18602668,0.861
7T25,fold_7t25_2_model_0,0.1796934,0.853
7T25,fold_7t25_2_model_4,0.16791715,0.666
7T25,fold_7t25_5_model_4,0.16152133,0.862
7T25,fold_7t25_2_model_2,0.15868948,0.865
7T25,fold_7t25_1_model_4,0.14702059,0.866
7T25,fold_7t25_2_model_3,0.14469589,0.865
