epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
0,22,,0.13842910528182983,-0.02740018256008625,0.14071793854236603,0.25868088006973267,0.0980844497680664,0.3888888955116272,0.28013312816619873
0,22,0.14486505091190338,,,,,,,
1,45,,0.15611141920089722,-0.08065422624349594,0.14233963191509247,-0.27067843079566956,0.07150575518608093,0.5,-0.29594480991363525
1,45,0.1512768566608429,,,,,,,
2,68,,0.18350552022457123,-0.18034175038337708,0.14075708389282227,-0.42712029814720154,0.23162426054477692,-0.3333333432674408,-0.4588737189769745
2,68,0.15556727349758148,,,,,,,
3,91,,0.12871775031089783,0.03755834326148033,0.14020177721977234,0.42472293972969055,0.013019421137869358,0.0,0.4741991460323334
3,91,0.1457376480102539,,,,,,,
4,114,,0.15596885979175568,-0.10977114737033844,0.1405237764120102,0.4586133658885956,0.10321322083473206,-0.1666666716337204,0.5623118877410889
4,114,0.15265585482120514,,,,,,,
5,137,,0.12863564491271973,0.04191218316555023,0.13689252734184265,0.5618247389793396,0.038408312946558,-0.1111111119389534,0.6295156478881836
5,137,0.14163638651371002,,,,,,,
6,160,,0.1593783050775528,-0.10716326534748077,0.14115405082702637,0.3346993029117584,0.16878865659236908,-0.4444444477558136,0.3456098735332489
6,160,0.15014886856079102,,,,,,,
7,183,,0.16309504210948944,-0.19057895243167877,0.14131860435009003,0.29603174328804016,0.1940019577741623,-0.2777777910232544,0.30722928047180176
7,183,0.14065098762512207,,,,,,,
8,206,,0.17352215945720673,-0.23129485547542572,0.13534729182720184,0.2669178545475006,0.19481322169303894,-0.3333333432674408,0.30011987686157227
8,206,0.1464296579360962,,,,,,,
9,229,,0.12212155759334564,0.1472141593694687,0.13966861367225647,0.10901597142219543,0.19348406791687012,-0.2777777910232544,-0.16276125609874725
9,229,0.1381004899740219,,,,,,,
10,252,,0.17202413082122803,-0.25164467096328735,0.12651532888412476,0.42554032802581787,0.1275528073310852,-0.0555555559694767,0.4130483865737915
10,252,0.1300952434539795,,,,,,,
11,275,,0.17489521205425262,-0.22316071391105652,0.13957861065864563,0.17773570120334625,0.19481322169303894,-0.4444444477558136,0.299281507730484
11,275,0.13657428324222565,,,,,,,
12,298,,0.1489250510931015,-0.1431451141834259,0.13301204144954681,0.4337543547153473,0.010470637120306492,0.0555555559694767,0.49614769220352173
12,298,0.1199255883693695,,,,,,,
13,321,,0.1363293081521988,-0.14361359179019928,0.12766298651695251,0.5839428901672363,0.013655092567205429,0.2222222238779068,0.5487470626831055
13,321,0.11679326742887497,,,,,,,
14,344,,0.1365634948015213,-0.07255382090806961,0.10957364737987518,0.5191279649734497,0.011309248395264149,0.3333333432674408,0.6003068685531616
14,344,0.12343159317970276,,,,,,,
15,367,,0.14687639474868774,-0.14646975696086884,0.10633435100317001,0.5466823577880859,0.013655092567205429,0.2222222238779068,0.5703938007354736
15,367,0.11920501291751862,,,,,,,
16,390,,0.11751817166805267,0.036616913974285126,0.07378732413053513,0.7023764848709106,0.011309248395264149,0.3333333432674408,0.7031078338623047
16,390,0.1126573234796524,,,,,,,
17,413,,0.1237662062048912,-0.004960990510880947,0.09238646179437637,0.6641270518302917,0.010354157537221909,0.5555555820465088,0.7153480648994446
17,413,0.10027501732110977,,,,,,,
18,436,,0.12161080539226532,-0.08697047084569931,0.1195320188999176,0.5588759779930115,0.010354157537221909,0.5555555820465088,0.6662027835845947
18,436,0.09341707825660706,,,,,,,
19,459,,0.12826967239379883,-0.02034001052379608,0.11972345411777496,0.6711969375610352,0.008488822728395462,0.3888888955116272,0.6271346807479858
19,459,0.09040378034114838,,,,,,,
20,482,,0.12200084328651428,0.0005572809022851288,0.08201643079519272,0.6669380068778992,0.010354157537221909,0.5555555820465088,0.6785938739776611
20,482,0.10333164781332016,,,,,,,
21,505,,0.11916235834360123,-0.05520935356616974,0.08932147920131683,0.6833136677742004,0.011309248395264149,0.3333333432674408,0.6981614828109741
21,505,0.09661542624235153,,,,,,,
22,528,,0.1235126405954361,-0.03514673560857773,0.07712440937757492,0.6784387826919556,0.013655092567205429,0.2777777910232544,0.6368094682693481
22,528,0.1081877052783966,,,,,,,
23,551,,0.12410452961921692,-0.01522240974009037,0.07376420497894287,0.6939533948898315,0.013655092567205429,0.1666666716337204,0.6423763036727905
23,551,0.07234234362840652,,,,,,,
24,574,,0.11019960045814514,0.01778177171945572,0.10788251459598541,0.6566579937934875,0.011309248395264149,0.3888888955116272,0.7111226916313171
24,574,0.0753907859325409,,,,,,,
25,597,,0.11036866903305054,0.06467299908399582,0.07442435622215271,0.712675929069519,0.039043985307216644,0.1111111119389534,0.6866087317466736
25,597,0.09385165572166443,,,,,,,
26,620,,0.11187642812728882,0.06760133057832718,0.07599352300167084,0.6964179873466492,0.039043985307216644,0.1111111119389534,0.6771351099014282
26,620,0.07245523482561111,,,,,,,
27,643,,0.10382014513015747,0.03759714215993881,0.09086905419826508,0.7072604298591614,0.0033600511960685253,0.9444444179534912,0.7355862855911255
27,643,0.0803031176328659,,,,,,,
28,666,,0.1203426718711853,-0.029056424275040627,0.0845988392829895,0.6878669857978821,0.03669814020395279,0.2222222238779068,0.6672255992889404
28,666,0.0984891951084137,,,,,,,
29,689,,0.11624777317047119,-0.03655064478516579,0.09276419132947922,0.6515477895736694,0.039043985307216644,0.1111111119389534,0.6238985657691956
29,689,0.08713674545288086,,,,,,,
30,712,,0.10342756658792496,0.07747270911931992,0.07998555153608322,0.7136503458023071,0.007135567255318165,0.5555555820465088,0.7305393218994141
30,712,0.08954767137765884,,,,,,,
31,735,,0.10523112118244171,0.04903476685285568,0.07154354453086853,0.7193855047225952,0.03387771546840668,0.2777777910232544,0.7072158455848694
31,735,0.08880414068698883,,,,,,,
32,758,,0.10296442359685898,0.07768047600984573,0.06538510322570801,0.7342844605445862,0.029704032465815544,0.5,0.7306566834449768
32,758,0.07939817011356354,,,,,,,
33,781,,0.10951123386621475,0.03041735850274563,0.07189036905765533,0.7233359813690186,0.03387771546840668,0.2777777910232544,0.7085572481155396
33,781,0.06888227164745331,,,,,,,
34,804,,0.0980299860239029,0.06047726795077324,0.070792555809021,0.733261227607727,0.007135567255318165,0.5,0.7392416000366211
34,804,0.060603152960538864,,,,,,,
35,827,,0.11157118529081345,0.020872334018349648,0.06855522096157074,0.7247872948646545,0.036223556846380234,0.1666666716337204,0.7041306495666504
35,827,0.08523312211036682,,,,,,,
36,850,,0.11208927631378174,0.032072603702545166,0.06641913950443268,0.7334804534912109,0.03487030416727066,0.3333333432674408,0.7167229652404785
36,850,0.08390247821807861,,,,,,,
37,873,,0.1124572604894638,0.03131711855530739,0.06657405942678452,0.7294809222221375,0.03204987570643425,0.3888888955116272,0.7105693221092224
37,873,0.06184437870979309,,,,,,,
38,896,,0.10504096746444702,0.03239256143569946,0.06422773003578186,0.750705361366272,0.03487030416727066,0.3333333432674408,0.7332221269607544
38,896,0.07603470236063004,,,,,,,
39,919,,0.11556635051965714,0.021568650379776955,0.064142607152462,0.741722047328949,0.03204987570643425,0.3888888955116272,0.7148618102073669
39,919,0.06020960584282875,,,,,,,
40,942,,0.10716164112091064,0.05076739564538002,0.06114085391163826,0.7525511980056763,0.03487030416727066,0.3333333432674408,0.7281247973442078
40,942,0.07642380893230438,,,,,,,
41,965,,0.08342625945806503,0.13566137850284576,0.059072475880384445,0.7685999870300293,0.036223556846380234,0.1666666716337204,0.743785560131073
41,965,0.07817957550287247,,,,,,,
42,988,,0.1016484797000885,0.08876229077577591,0.06120230630040169,0.7579488158226013,0.039043985307216644,0.1111111119389534,0.7285943031311035
42,988,0.07866790145635605,,,,,,,
43,1011,,0.11828014254570007,0.01603439450263977,0.07521781325340271,0.7069902420043945,0.039043985307216644,0.1111111119389534,0.6960487365722656
43,1011,0.06451234221458435,,,,,,,
44,1034,,0.09981095790863037,0.12653300166130066,0.06587272882461548,0.7452676296234131,0.039043985307216644,0.1111111119389534,0.7128161787986755
44,1034,0.07487431168556213,,,,,,,
45,1057,,0.11541596800088882,0.04353255778551102,0.06609565764665604,0.7280005216598511,0.039043985307216644,0.1111111119389534,0.6917227506637573
45,1057,0.07187259942293167,,,,,,,
46,1080,,0.10287836939096451,0.10141114890575409,0.06279843300580978,0.7486443519592285,0.039043985307216644,0.1111111119389534,0.7107202410697937
46,1080,0.060484521090984344,,,,,,,
47,1103,,0.08029351383447647,0.17720584571361542,0.06030982732772827,0.7588146924972534,0.039043985307216644,0.1111111119389534,0.7283930778503418
47,1103,0.08158064633607864,,,,,,,
48,1126,,0.09085439145565033,0.09069742262363434,0.06255083531141281,0.7456192970275879,0.039043985307216644,0.1111111119389534,0.7053378820419312
48,1126,0.07401874661445618,,,,,,,
49,1149,,0.09085173159837723,0.0906587690114975,0.062228813767433167,0.7467558979988098,0.039043985307216644,0.1111111119389534,0.7038288116455078
49,1149,0.04780241474509239,,,,,,,
50,1172,,0.09009593725204468,0.12882208824157715,0.06140771508216858,0.750730574131012,0.039043985307216644,0.1111111119389534,0.7083560228347778
50,1172,0.05292394384741783,,,,,,,
51,1195,,0.09533417969942093,0.09068211168050766,0.06269077956676483,0.745101809501648,0.039043985307216644,0.1111111119389534,0.7024874687194824
51,1195,0.0535062775015831,,,,,,,
52,1218,,0.09533683210611343,0.09045836329460144,0.06192055717110634,0.748227596282959,0.039043985307216644,0.1111111119389534,0.7099824547767639
52,1218,0.07633362710475922,,,,,,,
