epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
0,22,,0.15970799326896667,-0.020036689937114716,0.14060255885124207,0.20826004445552826,0.07269555330276489,0.3888888955116272,0.22970061004161835
0,22,0.15264686942100525,,,,,,,
1,45,,0.17249302566051483,0.1873106062412262,0.14048561453819275,0.3871210217475891,0.10051403939723969,-0.2777777910232544,0.4329010248184204
1,45,0.1499953716993332,,,,,,,
2,68,,0.2306211292743683,-0.058225106447935104,0.14067409932613373,-0.24255023896694183,0.16705064475536346,0.3333333432674408,-0.25300344824790955
2,68,0.14680476486682892,,,,,,,
3,91,,0.19122640788555145,0.1421428620815277,0.1402468979358673,0.44872111082077026,0.1038740873336792,-0.3333333432674408,0.48871973156929016
3,91,0.14299891889095306,,,,,,,
4,114,,0.20704437792301178,-0.07189393788576126,0.1417296826839447,-0.5164356827735901,0.1934177726507187,-0.0555555559694767,-0.5803536176681519
4,114,0.15152211487293243,,,,,,,
5,137,,0.14446806907653809,0.09298159927129745,0.1382988840341568,0.5194275975227356,0.013019421137869358,0.0555555559694767,0.5038774609565735
5,137,0.146773561835289,,,,,,,
6,160,,0.14141060411930084,0.15182900428771973,0.1257745921611786,0.5256925225257874,0.0,0.9444444179534912,0.6616755723953247
6,160,0.13602496683597565,,,,,,,
7,183,,0.15014159679412842,0.04616883024573326,0.13862881064414978,0.5938432216644287,0.0,0.8888888955116272,0.6496365666389465
7,183,0.14983607828617096,,,,,,,
8,206,,0.14841070771217346,0.023295454680919647,0.12517017126083374,0.6007709503173828,0.0,0.9444444179534912,0.6347806453704834
8,206,0.13724029064178467,,,,,,,
9,229,,0.16630998253822327,0.04567640647292137,0.12710101902484894,0.6331920027732849,0.0,0.9444444179534912,0.6297001242637634
9,229,0.13305719196796417,,,,,,,
10,252,,0.1641133427619934,0.06627164781093597,0.11339373141527176,0.5849930644035339,0.0,0.9444444179534912,0.6441535949707031
10,252,0.13761183619499207,,,,,,,
11,275,,0.14990046620368958,-0.02193181775510311,0.17181338369846344,0.5556782484054565,0.0,1.0,0.6427786946296692
11,275,0.12063831835985184,,,,,,,
12,298,,0.11926059424877167,0.04967532306909561,0.1280049979686737,0.6159715056419373,0.0,0.9444444179534912,0.6393749117851257
12,298,0.15290866792201996,,,,,,,
13,321,,0.13210144639015198,0.10143398493528366,0.09666077047586441,0.5830708742141724,0.001881380914710462,0.8888888955116272,0.6168395280838013
13,321,0.11435927450656891,,,,,,,
