MODEL,PRED_DOCKQ
model_1_multimer_20220423_411110_tidy,0.44030565
model_1_multimer_20220423_016003_tidy,0.44027293
ranked_4_tidy,0.44027293
model_4_multimer_20220423_996398_tidy,0.44026411
model_4_multimer_20220423_411110_tidy,0.44023558
model_2_multimer_20220423_663616_tidy,0.4402346
model_1_multimer_20220423_996398_tidy,0.44022667
model_1_multimer_20220423_477699_tidy,0.44021493
model_3_multimer_20220423_663616_tidy,0.44016868
model_2_multimer_20220423_477699_tidy,0.4401601
ranked_1_tidy,0.44014591
model_4_multimer_20220423_016003_tidy,0.44014591
model_5_multimer_20220423_996398_tidy,0.44013071
model_2_multimer_20220423_411110_tidy,0.44012851
model_4_multimer_20220423_663616_tidy,0.44011584
model_2_multimer_20220423_996398_tidy,0.44011295
model_3_multimer_20220423_016003_tidy,0.44011238
ranked_2_tidy,0.44011238
model_4_multimer_20220423_477699_tidy,0.44011086
model_3_multimer_20220423_996398_tidy,0.44011068
model_3_multimer_20220423_477699_tidy,0.44009981
model_2_multimer_20220423_016003_tidy,0.44009775
ranked_3_tidy,0.44009775
model_5_multimer_20220423_477699_tidy,0.44008675
model_5_multimer_20220423_663616_tidy,0.44008169
model_1_multimer_20220423_663616_tidy,0.44007963
model_3_multimer_20220423_411110_tidy,0.44007918
model_5_multimer_20220423_411110_tidy,0.44005185
ranked_0_tidy,0.4400183
model_5_multimer_20220423_016003_tidy,0.4400183
