TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7KBR,string_interact_uniref_a3m_3,0.43997297,0.948
7KBR,uniclust_oxmatch_a3m_2,0.43997264,0.949
7KBR,string_interact_uniref_a3m_2,0.43997097,0.949
7KBR,species_interact_uniref_a3m_0,0.4399693,0.951
7KBR,pdb_interact_uniref_a3m_2,0.43996617,0.952
7KBR,uniprot_distance_uniref_a3m_0,0.43996358,0.949
7KBR,string_interact_uniref_a3m_0,0.43995205,0.949
7KBR,species_interact_uniref_a3m_2,0.43994623,0.949
7KBR,species_interact_uniref_a3m_3,0.43994051,0.946
7KBR,uniclust_oxmatch_a3m_3,0.43993831,0.947
7KBR,uniprot_distance_uniref_a3m_4,0.43993258,0.948
7KBR,default_1,0.43992543,0.929
7KBR,pdb_interact_uniref_a3m_4,0.43992478,0.948
7KBR,string_interact_uniref_a3m_1,0.43992209,0.946
7KBR,structure_temp_dimer_a_0,0.43992174,0.918
7KBR,pdb_interact_uniref_a3m_1,0.43992132,0.948
7KBR,uniclust_oxmatch_a3m_0,0.43992105,0.947
7KBR,structure_temp_dimer_a_4,0.43992105,0.888
7KBR,ori_temp_pipeline_with_alphafold_models_0,0.43992013,0.918
7KBR,sequence_based_template_with_alphafold_0,0.43991762,0.918
7KBR,custom_template_with_alphafold_models_4,0.43991667,0.889
7KBR,ori_temp_pipeline_with_alphafold_models_4,0.43991601,0.889
7KBR,custom_template_with_alphafold_models_0,0.439915,0.918
7KBR,sequence_based_template_with_alphafold_4,0.43991289,0.888
7KBR,uniprot_distance_uniref_a3m_2,0.43991125,0.951
7KBR,pdb_interact_uniref_a3m_3,0.43990859,0.951
7KBR,default_3,0.43990675,0.887
7KBR,uniclust_oxmatch_a3m_1,0.43990499,0.95
7KBR,uniprot_distance_uniref_a3m_3,0.4398959,0.951
7KBR,default_0,0.43988994,0.931
7KBR,pdb_interact_uniref_a3m_0,0.43988654,0.952
7KBR,string_interact_uniref_a3m_4,0.43988571,0.949
7KBR,string_interact_uniref_sto_4,0.43988377,0.918
7KBR,uniclust_oxmatch_a3m_4,0.43988058,0.95
7KBR,uniprot_distance_uniref_a3m_1,0.43987218,0.949
7KBR,custom_template_file_4,0.43987104,0.972
7KBR,species_interact_uniref_a3m_4,0.43986318,0.951
7KBR,custom_template_file_0,0.43986225,0.974
7KBR,sequence_based_template_with_alphafold_1,0.4398618,0.906
7KBR,ori_temp_pipeline_with_alphafold_models_1,0.43986171,0.906
7KBR,ori_temp_pipeline_with_alphafold_models_2,0.4398596,0.922
7KBR,custom_template_with_alphafold_models_1,0.43985778,0.906
7KBR,structure_temp_dimer_a_2,0.43985692,0.922
7KBR,species_interact_uniref_a3m_1,0.4398559,0.949
7KBR,sequence_based_template_with_alphafold_2,0.43985304,0.922
7KBR,pdb_interact_uniprot_sto_4,0.43985087,0.863
7KBR,custom_template_with_alphafold_models_2,0.43984991,0.922
7KBR,custom_template_file_3,0.43984982,0.973
7KBR,structure_temp_dimer_a_1,0.43984818,0.906
7KBR,uniprot_distance_uniref_sto_3,0.43984538,0.925
7KBR,custom_template_file_1,0.43984511,0.971
7KBR,string_interact_uniprot_sto_3,0.43984419,0.853
7KBR,sequence_based_template_with_alphafold_3,0.43983865,0.866
7KBR,structure_temp_dimer_a_3,0.43983433,0.866
7KBR,custom_template_with_alphafold_models_3,0.43983033,0.867
7KBR,sequence_based_template_4,0.43982971,0.936
7KBR,ori_temp_pipeline_with_alphafold_models_3,0.4398272,0.866
7KBR,no_templates_4,0.43981668,0.804
7KBR,uniprot_distance_uniprot_sto_4,0.43981495,0.878
7KBR,custom_template_file_2,0.43981338,0.974
7KBR,species_interact_uniref_sto_4,0.43980131,0.924
7KBR,ori_template_pipeline_4,0.43979871,0.914
7KBR,string_interact_uniref_sto_1,0.43979558,0.932
7KBR,uniprot_distance_uniprot_sto_1,0.43979484,0.873
7KBR,pdb_interact_uniref_sto_4,0.439794,0.925
7KBR,uniprot_distance_uniref_sto_2,0.43979365,0.924
7KBR,pdb_interact_uniprot_sto_0,0.43978405,0.877
7KBR,species_interact_uniref_sto_1,0.43978271,0.926
7KBR,string_interact_uniprot_sto_0,0.43977419,0.864
7KBR,no_templates_0,0.43977275,0.84
7KBR,ori_template_pipeline_0,0.43976912,0.879
7KBR,string_interact_uniprot_sto_4,0.43976587,0.885
7KBR,sequence_based_template_0,0.43976513,0.942
7KBR,uniprot_distance_uniprot_sto_3,0.43976384,0.885
7KBR,species_interact_uniprot_sto_0,0.43976325,0.882
7KBR,structure_temp_dimer_4,0.43976137,0.882
7KBR,string_interact_uniref_sto_0,0.43976063,0.936
7KBR,uniprot_distance_uniref_sto_0,0.43975678,0.933
7KBR,pdb_interact_uniref_sto_1,0.43975642,0.939
7KBR,species_interact_uniref_sto_3,0.43975481,0.914
7KBR,species_interact_uniref_sto_0,0.43974641,0.937
7KBR,pdb_interact_uniref_sto_0,0.43974411,0.938
7KBR,string_interact_uniprot_sto_2,0.43973619,0.878
7KBR,no_templates_1,0.43972918,0.854
7KBR,default_2,0.43972877,0.923
7KBR,string_interact_uniprot_sto_1,0.43972024,0.862
7KBR,species_interact_uniprot_sto_3,0.43971905,0.9
7KBR,species_interact_uniref_sto_2,0.43971562,0.933
7KBR,uniprot_distance_uniref_sto_1,0.43971461,0.933
7KBR,uniprot_distance_uniprot_sto_0,0.43971232,0.877
7KBR,ori_template_pipeline_1,0.43970922,0.919
7KBR,structure_temp_dimer_1,0.43970779,0.884
7KBR,structure_temp_dimer_0,0.43970704,0.905
7KBR,uniprot_distance_uniref_sto_4,0.43970674,0.909
7KBR,species_interact_uniprot_sto_1,0.43970424,0.924
7KBR,sequence_based_template_1,0.43970391,0.949
7KBR,no_templates_2,0.43969756,0.822
7KBR,pdb_interact_uniref_sto_3,0.43969646,0.91
7KBR,string_interact_uniref_sto_2,0.43969432,0.933
7KBR,species_interact_uniprot_sto_2,0.43969116,0.905
7KBR,pdb_interact_uniref_sto_2,0.43968982,0.924
7KBR,sequence_based_template_2,0.43968841,0.934
7KBR,sequence_based_template_3,0.4396759,0.929
7KBR,no_templates_3,0.43966395,0.781
7KBR,pdb_interact_uniprot_sto_1,0.43965894,0.874
7KBR,pdb_interact_uniprot_sto_3,0.43965727,0.875
7KBR,ori_template_pipeline_2,0.43965533,0.913
7KBR,ori_template_pipeline_3,0.43964088,0.909
7KBR,default_4,0.43964013,0.886
7KBR,pdb_interact_uniprot_sto_2,0.43960917,0.9
7KBR,string_interact_uniref_sto_3,0.43960714,0.91
7KBR,structure_temp_dimer_3,0.43959534,0.91
7KBR,species_interact_uniprot_sto_4,0.43955922,0.862
7KBR,uniprot_distance_uniprot_sto_2,0.43954173,0.87
7KBR,structure_temp_dimer_2,0.43951446,0.893
