MODEL,PRED_DOCKQ
model_5_multimer_20220423_193447_tidy,0.7632293
model_5_multimer_20220423_199542_tidy,0.72463506
ranked_3_tidy,0.67715645
model_5_multimer_20220423_635985_tidy,0.67715645
model_4_multimer_20220423_193447_tidy,0.62215525
model_1_multimer_20220423_681710_tidy,0.5838379
model_5_multimer_20220423_649030_tidy,0.57164466
model_5_multimer_20220423_681710_tidy,0.52964836
model_1_multimer_20220423_193447_tidy,0.52705353
ranked_4_tidy,0.5239439
model_2_multimer_20220423_635985_tidy,0.5239439
model_2_multimer_20220423_193447_tidy,0.5093618
model_4_multimer_20220423_649030_tidy,0.401959
model_1_multimer_20220423_199542_tidy,0.38882354
model_4_multimer_20220423_681710_tidy,0.3812802
model_3_multimer_20220423_193447_tidy,0.32185128
model_4_multimer_20220423_199542_tidy,0.27138665
model_1_multimer_20220423_649030_tidy,0.23080926
model_3_multimer_20220423_635985_tidy,0.22706525
ranked_0_tidy,0.22706525
model_4_multimer_20220423_635985_tidy,0.2234677
ranked_2_tidy,0.22346766
model_3_multimer_20220423_199542_tidy,0.13454522
model_2_multimer_20220423_199542_tidy,0.12024845
model_2_multimer_20220423_649030_tidy,0.11573569
model_3_multimer_20220423_649030_tidy,0.11455112
ranked_1_tidy,0.0977996
model_1_multimer_20220423_635985_tidy,0.09779958
model_2_multimer_20220423_681710_tidy,0.06860284
model_3_multimer_20220423_681710_tidy,0.032689724
