MODEL,PRED_DOCKQ
fold_8gv7_4_model_3,0.70530158
fold_8gv7_5_model_1,0.6931659
fold_8gv7_5_model_2,0.66703618
fold_8gv7_4_model_0,0.66166443
fold_8gv7_5_model_0,0.66165376
fold_8gv7_1_model_3,0.654612
fold_8gv7_2_model_3,0.640028
fold_8gv7_3_model_3,0.63888836
fold_8gv7_3_model_1,0.63273782
fold_8gv7_3_model_4,0.63171947
fold_8gv7_2_model_4,0.62779886
fold_8gv7_4_model_1,0.62565041
fold_8gv7_2_model_0,0.62308741
fold_8gv7_5_model_4,0.62274873
fold_8gv7_2_model_1,0.61390615
fold_8gv7_1_model_4,0.60597295
fold_8gv7_3_model_2,0.60169166
fold_8gv7_1_model_0,0.58863193
fold_8gv7_2_model_2,0.58203691
fold_8gv7_5_model_3,0.57163161
fold_8gv7_1_model_2,0.57158738
fold_8gv7_3_model_0,0.54939795
fold_8gv7_1_model_1,0.52484751
fold_8gv7_4_model_2,0.50938082
fold_8gv7_4_model_4,0.4724623
