MODEL,PRED_DOCKQ
fold_7o9w_3_model_1,0.33295643
fold_7o9w_1_model_3,0.33269122
fold_7o9w_5_model_4,0.33190578
fold_7o9w_3_model_4,0.33161494
fold_7o9w_2_model_2,0.33155745
fold_7o9w_5_model_0,0.33140483
fold_7o9w_5_model_3,0.33127555
fold_7o9w_3_model_3,0.33122888
fold_7o9w_3_model_2,0.33121082
fold_7o9w_1_model_1,0.33113188
fold_7o9w_2_model_3,0.33101541
fold_7o9w_1_model_0,0.33069211
fold_7o9w_2_model_4,0.33047441
fold_7o9w_5_model_2,0.33039197
fold_7o9w_5_model_1,0.33023363
fold_7o9w_4_model_0,0.33005497
fold_7o9w_4_model_2,0.32988286
fold_7o9w_4_model_1,0.32961705
fold_7o9w_2_model_1,0.32957819
fold_7o9w_1_model_2,0.32928798
fold_7o9w_2_model_0,0.329283
fold_7o9w_4_model_4,0.32904595
fold_7o9w_1_model_4,0.3286745
fold_7o9w_4_model_3,0.32856685
fold_7o9w_3_model_0,0.3284649
