TARGET,MODEL_KEY,MODEL,PRED_DOCKQ,DockQ
7ALA,7ALA/custom_template_file_0,custom_template_file_0,0.09217562526464462,0.012000000104308128
7ALA,7ALA/custom_template_file_1,custom_template_file_1,0.21832695603370667,0.01600000075995922
7ALA,7ALA/custom_template_file_2,custom_template_file_2,0.023356065154075623,0.02800000086426735
7ALA,7ALA/custom_template_file_3,custom_template_file_3,0.007202893495559692,0.02800000086426735
7ALA,7ALA/custom_template_file_4,custom_template_file_4,0.00699884258210659,0.032999999821186066
7ALA,7ALA/custom_template_with_alphafold_models_0,custom_template_with_alphafold_models_0,0.03950012847781181,0.014000000432133675
7ALA,7ALA/custom_template_with_alphafold_models_1,custom_template_with_alphafold_models_1,0.011649562045931816,0.02500000037252903
7ALA,7ALA/custom_template_with_alphafold_models_2,custom_template_with_alphafold_models_2,0.03900832310318947,0.020999999716877937
7ALA,7ALA/custom_template_with_alphafold_models_3,custom_template_with_alphafold_models_3,0.01643662340939045,0.019999999552965164
7ALA,7ALA/custom_template_with_alphafold_models_4,custom_template_with_alphafold_models_4,0.013728593476116657,0.013000000268220901
7ALA,7ALA/default_0,default_0,0.2944501042366028,0.20499999821186066
7ALA,7ALA/default_1,default_1,0.12572742998600006,0.10100000351667404
7ALA,7ALA/default_2,default_2,0.0495896078646183,0.014999999664723873
7ALA,7ALA/default_3,default_3,0.0737023577094078,0.014999999664723873
7ALA,7ALA/default_4,default_4,0.010198141448199749,0.02500000037252903
7ALA,7ALA/no_templates_0,no_templates_0,0.3366154432296753,0.17399999499320984
7ALA,7ALA/no_templates_1,no_templates_1,0.23981961607933044,0.17100000381469727
7ALA,7ALA/no_templates_2,no_templates_2,0.052772410213947296,0.17000000178813934
7ALA,7ALA/no_templates_3,no_templates_3,0.028916604816913605,0.014000000432133675
7ALA,7ALA/no_templates_4,no_templates_4,0.03137879818677902,0.01600000075995922
7ALA,7ALA/ori_temp_pipeline_with_alphafold_models_0,ori_temp_pipeline_with_alphafold_models_0,0.0618431530892849,0.014000000432133675
7ALA,7ALA/ori_temp_pipeline_with_alphafold_models_1,ori_temp_pipeline_with_alphafold_models_1,0.013028875924646854,0.02500000037252903
7ALA,7ALA/ori_temp_pipeline_with_alphafold_models_2,ori_temp_pipeline_with_alphafold_models_2,0.01896885596215725,0.020999999716877937
7ALA,7ALA/ori_temp_pipeline_with_alphafold_models_3,ori_temp_pipeline_with_alphafold_models_3,0.013500333763659,0.019999999552965164
7ALA,7ALA/ori_temp_pipeline_with_alphafold_models_4,ori_temp_pipeline_with_alphafold_models_4,0.010589675977826118,0.014000000432133675
7ALA,7ALA/ori_template_pipeline_0,ori_template_pipeline_0,0.010711307637393475,0.019999999552965164
7ALA,7ALA/ori_template_pipeline_1,ori_template_pipeline_1,0.02364206686615944,0.017999999225139618
7ALA,7ALA/ori_template_pipeline_2,ori_template_pipeline_2,0.012212659232318401,0.017000000923871994
7ALA,7ALA/ori_template_pipeline_3,ori_template_pipeline_3,0.005302978679537773,0.01600000075995922
7ALA,7ALA/ori_template_pipeline_4,ori_template_pipeline_4,0.007235191762447357,0.017000000923871994
7ALA,7ALA/pdb_interact_uniprot_sto_0,pdb_interact_uniprot_sto_0,0.029434284195303917,0.020999999716877937
7ALA,7ALA/pdb_interact_uniprot_sto_1,pdb_interact_uniprot_sto_1,0.031239140778779984,0.012000000104308128
7ALA,7ALA/pdb_interact_uniprot_sto_2,pdb_interact_uniprot_sto_2,0.06211820989847183,0.012000000104308128
7ALA,7ALA/pdb_interact_uniprot_sto_3,pdb_interact_uniprot_sto_3,0.02610555849969387,0.017000000923871994
7ALA,7ALA/pdb_interact_uniprot_sto_4,pdb_interact_uniprot_sto_4,0.01303583662956953,0.010999999940395355
7ALA,7ALA/pdb_interact_uniref_sto_0,pdb_interact_uniref_sto_0,0.198345348238945,0.008999999612569809
7ALA,7ALA/pdb_interact_uniref_sto_1,pdb_interact_uniref_sto_1,0.5031007528305054,0.017999999225139618
7ALA,7ALA/pdb_interact_uniref_sto_2,pdb_interact_uniref_sto_2,0.14480389654636383,0.013000000268220901
7ALA,7ALA/pdb_interact_uniref_sto_3,pdb_interact_uniref_sto_3,0.03593910112977028,0.010999999940395355
7ALA,7ALA/pdb_interact_uniref_sto_4,pdb_interact_uniref_sto_4,0.0067829350009560585,0.017000000923871994
7ALA,7ALA/sequence_based_template_0,sequence_based_template_0,0.009819187223911285,0.017999999225139618
7ALA,7ALA/sequence_based_template_1,sequence_based_template_1,0.004547551274299622,0.014999999664723873
7ALA,7ALA/sequence_based_template_2,sequence_based_template_2,0.009942340664565563,0.017000000923871994
7ALA,7ALA/sequence_based_template_3,sequence_based_template_3,0.024153057485818863,0.012000000104308128
7ALA,7ALA/sequence_based_template_4,sequence_based_template_4,0.009637223556637764,0.01600000075995922
