MODEL,PRED_DOCKQ
pdb_interact_uniref_sto_0,0.8222087
default_0,0.82119298
no_templates_0,0.82075077
pdb_interact_uniprot_sto_1,0.81996578
uniprot_distance_uniprot_sto_1,0.81867075
string_interact_uniref_a3m_2,0.81781536
string_interact_uniref_a3m_3,0.8157773
string_interact_uniprot_sto_2,0.81572694
uniprot_distance_uniprot_sto_3,0.81567824
pdb_interact_uniref_sto_1,0.8147316
ori_template_pipeline_0,0.81467408
uniprot_distance_uniref_a3m_3,0.81313163
string_interact_uniprot_sto_0,0.81304097
sequence_based_template_3,0.81279486
species_interact_uniref_sto_0,0.81266087
pdb_interact_uniref_a3m_1,0.81180203
string_interact_uniref_sto_0,0.81112134
pdb_interact_uniref_a3m_2,0.81067735
species_interact_uniref_a3m_0,0.81052274
pdb_interact_uniref_a3m_3,0.81036353
string_interact_uniprot_sto_4,0.81018263
species_interact_uniprot_sto_3,0.8101809
species_interact_uniref_a3m_3,0.81010967
structure_temp_dimer_3,0.81010616
pdb_interact_uniprot_sto_3,0.80976343
uniclust_oxmatch_a3m_0,0.80955052
species_interact_uniref_a3m_1,0.8095395
species_interact_uniref_a3m_2,0.80933177
species_interact_uniref_sto_3,0.80890769
uniprot_distance_uniref_a3m_2,0.80875492
uniprot_distance_uniref_sto_3,0.80841148
pdb_interact_uniprot_sto_2,0.80832136
ori_template_pipeline_2,0.80812335
uniclust_oxmatch_a3m_1,0.80743951
custom_template_file_3,0.8071906
string_interact_uniref_sto_3,0.80687886
uniprot_distance_uniref_a3m_4,0.80680406
pdb_interact_uniref_sto_2,0.80675834
uniprot_distance_uniref_sto_0,0.80651069
ori_template_pipeline_3,0.80637658
species_interact_uniprot_sto_0,0.8061623
pdb_interact_uniprot_sto_0,0.80612642
custom_template_file_0,0.80537838
species_interact_uniprot_sto_2,0.80523622
uniclust_oxmatch_a3m_2,0.80473608
sequence_based_template_1,0.80426943
custom_template_file_1,0.8033011
default_1,0.80297691
uniclust_oxmatch_a3m_3,0.80264413
structure_temp_dimer_2,0.8016265
string_interact_uniprot_sto_3,0.80151123
default_3,0.80120426
sequence_based_template_0,0.80096298
uniprot_distance_uniref_a3m_1,0.79994446
string_interact_uniref_a3m_4,0.79842305
uniprot_distance_uniref_a3m_0,0.79820824
structure_temp_dimer_1,0.79820812
species_interact_uniref_sto_1,0.79803234
pdb_interact_uniprot_sto_4,0.79793918
structure_temp_dimer_0,0.79739118
string_interact_uniref_a3m_0,0.7969045
string_interact_uniref_sto_1,0.79558569
string_interact_uniref_a3m_1,0.79516006
ori_template_pipeline_1,0.79376358
sequence_based_template_2,0.79334313
sequence_based_template_4,0.79240161
string_interact_uniref_sto_2,0.79223913
no_templates_1,0.79102826
uniclust_oxmatch_a3m_4,0.79091668
structure_temp_dimer_4,0.79005527
uniprot_distance_uniprot_sto_2,0.78841716
ori_template_pipeline_4,0.78828549
default_2,0.78752238
custom_template_file_4,0.78743708
uniprot_distance_uniref_sto_2,0.78730583
pdb_interact_uniref_sto_3,0.78692478
custom_template_with_alphafold_models_0,0.78494555
species_interact_uniprot_sto_4,0.78474092
sequence_based_template_with_alphafold_1,0.78347802
uniprot_distance_uniprot_sto_0,0.78296703
ori_temp_pipeline_with_alphafold_models_0,0.78295279
pdb_interact_uniref_a3m_4,0.78194207
custom_template_with_alphafold_models_1,0.78159481
species_interact_uniref_sto_2,0.7814759
uniprot_distance_uniref_sto_1,0.78135061
structure_temp_dimer_a_0,0.78134435
custom_template_file_2,0.78072327
ori_temp_pipeline_with_alphafold_models_1,0.78072143
species_interact_uniprot_sto_1,0.78054124
uniprot_distance_uniref_sto_4,0.78000927
species_interact_uniref_sto_4,0.77967954
sequence_based_template_with_alphafold_0,0.77965534
string_interact_uniref_sto_4,0.77938169
no_templates_2,0.77880096
pdb_interact_uniref_sto_4,0.77721453
structure_temp_dimer_a_1,0.77650297
sequence_based_template_with_alphafold_4,0.77159137
default_4,0.77115351
ori_temp_pipeline_with_alphafold_models_4,0.7671898
custom_template_with_alphafold_models_4,0.76684725
structure_temp_dimer_a_4,0.76565355
uniprot_distance_uniprot_sto_4,0.76526487
pdb_interact_uniref_a3m_0,0.76427865
custom_template_with_alphafold_models_3,0.76074052
sequence_based_template_with_alphafold_3,0.75898999
structure_temp_dimer_a_3,0.75569153
ori_temp_pipeline_with_alphafold_models_3,0.74895787
string_interact_uniprot_sto_1,0.74654537
species_interact_uniref_a3m_4,0.74371469
no_templates_3,0.74063975
structure_temp_dimer_a_2,0.65979135
custom_template_with_alphafold_models_2,0.65762585
sequence_based_template_with_alphafold_2,0.65711892
ori_temp_pipeline_with_alphafold_models_2,0.65642053
no_templates_4,0.63680458
