TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7Z4T,fold_7z4t_3_model_0,0.57645512,0.859
7Z4T,fold_7z4t_3_model_2,0.52284932,0.849
7Z4T,fold_7z4t_3_model_3,0.52154046,0.834
7Z4T,fold_7z4t_2_model_2,0.50803906,0.851
7Z4T,fold_7z4t_2_model_4,0.50165486,0.853
7Z4T,fold_7z4t_3_model_4,0.49571252,0.854
7Z4T,fold_7z4t_4_model_1,0.48211676,0.857
7Z4T,fold_7z4t_4_model_2,0.4796989,0.858
7Z4T,fold_7z4t_4_model_0,0.47866565,0.857
7Z4T,fold_7z4t_2_model_3,0.46870434,0.848
7Z4T,fold_7z4t_2_model_0,0.42069957,0.849
7Z4T,fold_7z4t_4_model_3,0.41013423,0.844
7Z4T,fold_7z4t_4_model_4,0.40652707,0.854
7Z4T,fold_7z4t_5_model_1,0.39728901,0.561
7Z4T,fold_7z4t_3_model_1,0.38567561,0.855
7Z4T,fold_7z4t_2_model_1,0.34726095,0.855
7Z4T,fold_7z4t_1_model_3,0.31841061,0.552
7Z4T,fold_7z4t_1_model_1,0.25631496,0.546
7Z4T,fold_7z4t_1_model_2,0.21592744,0.553
7Z4T,fold_7z4t_5_model_4,0.2141782,0.574
7Z4T,fold_7z4t_5_model_3,0.18571,0.552
7Z4T,fold_7z4t_5_model_2,0.18529901,0.559
7Z4T,fold_7z4t_5_model_0,0.14206833,0.55
7Z4T,fold_7z4t_1_model_0,0.11410146,0.57
7Z4T,fold_7z4t_1_model_4,0.10980166,0.602
