TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7NKZ,string_interact_uniprot_sto_2,0.83865434,0.929
7NKZ,species_interact_uniprot_sto_2,0.83848882,0.927
7NKZ,string_interact_uniprot_sto_3,0.83789444,0.927
7NKZ,string_interact_uniref_sto_3,0.83688802,0.923
7NKZ,uniprot_distance_uniprot_sto_2,0.83669186,0.925
7NKZ,uniprot_distance_uniprot_sto_1,0.83624852,0.932
7NKZ,species_interact_uniref_sto_3,0.83598232,0.919
7NKZ,string_interact_uniprot_sto_4,0.83507359,0.92
7NKZ,pdb_interact_uniprot_sto_3,0.83497888,0.919
7NKZ,species_interact_uniref_sto_1,0.83483678,0.931
7NKZ,pdb_interact_uniprot_sto_4,0.83441687,0.915
7NKZ,pdb_interact_uniprot_sto_2,0.83408344,0.917
7NKZ,species_interact_uniprot_sto_4,0.83394903,0.919
7NKZ,pdb_interact_uniref_sto_1,0.83383799,0.923
7NKZ,species_interact_uniref_sto_2,0.83336556,0.922
7NKZ,species_interact_uniprot_sto_0,0.83324349,0.935
7NKZ,custom_template_file_4,0.83311182,0.922
7NKZ,structure_temp_dimer_4,0.83299154,0.925
7NKZ,uniprot_distance_uniprot_sto_3,0.8328746,0.92
7NKZ,species_interact_uniprot_sto_3,0.83246017,0.924
7NKZ,uniprot_distance_uniprot_sto_4,0.8321166,0.915
7NKZ,custom_template_file_0,0.83202571,0.927
7NKZ,species_interact_uniref_sto_0,0.83200186,0.92
7NKZ,pdb_interact_uniref_a3m_2,0.83149284,0.752
7NKZ,custom_template_file_2,0.83130944,0.928
7NKZ,uniprot_distance_uniref_sto_4,0.83119518,0.909
7NKZ,uniprot_distance_uniref_sto_1,0.8311649,0.928
7NKZ,pdb_interact_uniprot_sto_0,0.83107555,0.926
7NKZ,uniprot_distance_uniref_sto_3,0.83102858,0.917
7NKZ,species_interact_uniref_sto_4,0.83081806,0.919
7NKZ,default_3,0.83078402,0.915
7NKZ,pdb_interact_uniref_sto_2,0.83068538,0.909
7NKZ,uniprot_distance_uniref_sto_2,0.83064127,0.918
7NKZ,pdb_interact_uniref_a3m_3,0.83043933,0.753
7NKZ,pdb_interact_uniprot_sto_1,0.83010381,0.929
7NKZ,ori_template_pipeline_1,0.83007133,0.927
7NKZ,ori_template_pipeline_2,0.82997179,0.928
7NKZ,string_interact_uniref_sto_4,0.82987231,0.911
7NKZ,sequence_based_template_2,0.82983011,0.925
7NKZ,sequence_based_template_4,0.82932466,0.921
7NKZ,uniprot_distance_uniref_a3m_4,0.82919592,0.749
7NKZ,uniprot_distance_uniprot_sto_0,0.82918143,0.935
7NKZ,string_interact_uniref_sto_2,0.82915485,0.923
7NKZ,ori_template_pipeline_0,0.82913899,0.928
7NKZ,structure_temp_dimer_2,0.8291356,0.93
7NKZ,pdb_interact_uniref_sto_3,0.82909995,0.912
7NKZ,pdb_interact_uniref_sto_4,0.82908022,0.909
7NKZ,structure_temp_dimer_0,0.82905799,0.929
7NKZ,default_2,0.82902336,0.922
7NKZ,ori_template_pipeline_3,0.82885069,0.915
