TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7ALA,default_3,0.7740658,0.015
7ALA,uniprot_distance_uniprot_sto_2,0.7037449,0.011
7ALA,species_interact_uniref_a3m_3,0.4366394,0.009
7ALA,pdb_interact_uniprot_sto_0,0.29296458,0.021
7ALA,structure_temp_dimer_0,0.24467306,0.013
7ALA,string_interact_uniprot_sto_2,0.21741986,0.013
7ALA,structure_temp_dimer_1,0.18162207,0.016
7ALA,pdb_interact_uniref_sto_1,0.17177351,0.018
7ALA,string_interact_uniref_a3m_4,0.15838641,0.009
7ALA,custom_template_with_alphafold_models_1,0.14898975,0.025
7ALA,structure_temp_dimer_4,0.14416878,0.024
7ALA,species_interact_uniprot_sto_0,0.13682368,0.020
7ALA,custom_template_file_2,0.1299823,0.028
7ALA,custom_template_file_1,0.12816611,0.016
7ALA,structure_temp_dimer_a_1,0.12573661,0.026
7ALA,ori_template_pipeline_1,0.11343965,0.018
7ALA,default_4,0.11178844,0.025
7ALA,species_interact_uniref_sto_4,0.11030892,0.017
7ALA,sequence_based_template_4,0.108042985,0.016
7ALA,ori_temp_pipeline_with_alphafold_models_1,0.105860494,0.025
7ALA,pdb_interact_uniprot_sto_2,0.1048234,0.012
7ALA,string_interact_uniprot_sto_4,0.10335492,0.022
7ALA,sequence_based_template_with_alphafold_2,0.10142843,0.021
7ALA,uniclust_oxmatch_a3m_1,0.10052472,0.009
7ALA,default_0,0.09907875,0.205
7ALA,species_interact_uniref_sto_1,0.09726367,0.021
7ALA,string_interact_uniref_sto_4,0.0887899,0.022
7ALA,uniprot_distance_uniprot_sto_3,0.08767635,0.020
7ALA,uniprot_distance_uniprot_sto_4,0.084518984,0.023
7ALA,custom_template_file_3,0.08281941,0.028
7ALA,custom_template_file_0,0.08172222,0.012
7ALA,species_interact_uniprot_sto_2,0.080108754,0.102
7ALA,string_interact_uniprot_sto_3,0.07958118,0.025
7ALA,string_interact_uniref_a3m_2,0.07289394,0.009
7ALA,pdb_interact_uniprot_sto_3,0.07027847,0.017
7ALA,sequence_based_template_with_alphafold_1,0.06950658,0.026
7ALA,species_interact_uniref_a3m_1,0.06825461,0.009
7ALA,custom_template_file_4,0.06569297,0.033
7ALA,pdb_interact_uniprot_sto_4,0.06458985,0.011
7ALA,structure_temp_dimer_a_2,0.058951553,0.021
