TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SWN,fold_7swn_4_model_4,0.12179783,0.541
7SWN,fold_7swn_5_model_2,0.11988502,0.639
7SWN,fold_7swn_3_model_4,0.10078505,0.72
7SWN,fold_7swn_2_model_4,0.10020734,0.725
7SWN,fold_7swn_1_model_4,0.09771103,0.729
7SWN,fold_7swn_4_model_2,0.09031454,0.689
7SWN,fold_7swn_1_model_3,0.08680998,0.716
7SWN,fold_7swn_3_model_3,0.08339292,0.727
7SWN,fold_7swn_2_model_0,0.08059271,0.72
7SWN,fold_7swn_5_model_3,0.07481459,0.649
7SWN,fold_7swn_5_model_4,0.07321961,0.673
7SWN,fold_7swn_4_model_1,0.07306556,0.483
7SWN,fold_7swn_4_model_3,0.0718299,0.599
7SWN,fold_7swn_5_model_0,0.07177816,0.69
7SWN,fold_7swn_2_model_1,0.07096162,0.708
7SWN,fold_7swn_4_model_0,0.06985579,0.612
7SWN,fold_7swn_1_model_2,0.0683483,0.716
7SWN,fold_7swn_5_model_1,0.06716462,0.676
7SWN,fold_7swn_1_model_1,0.06690002,0.72
7SWN,fold_7swn_3_model_0,0.06633706,0.715
7SWN,fold_7swn_3_model_2,0.06458397,0.719
7SWN,fold_7swn_3_model_1,0.06424846,0.718
7SWN,fold_7swn_2_model_3,0.06249592,0.726
7SWN,fold_7swn_2_model_2,0.06104107,0.726
7SWN,fold_7swn_1_model_0,0.06042703,0.723
