TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SJO,fold_7sjo_3_model_3,0.62702501,0.579
7SJO,fold_7sjo_3_model_2,0.62631178,0.569
7SJO,fold_7sjo_5_model_2,0.62491298,0.575
7SJO,fold_7sjo_5_model_1,0.62386888,0.57
7SJO,fold_7sjo_1_model_0,0.61231083,0.573
7SJO,fold_7sjo_4_model_3,0.60366452,0.551
7SJO,fold_7sjo_1_model_4,0.58614123,0.569
7SJO,fold_7sjo_1_model_1,0.58338541,0.567
7SJO,fold_7sjo_4_model_2,0.56885242,0.586
7SJO,fold_7sjo_2_model_3,0.5673219,0.59
7SJO,fold_7sjo_2_model_0,0.55154848,0.598
7SJO,fold_7sjo_4_model_0,0.54525745,0.616
7SJO,fold_7sjo_5_model_0,0.54507369,0.57
7SJO,fold_7sjo_3_model_4,0.52631086,0.577
7SJO,fold_7sjo_1_model_2,0.49837843,0.571
7SJO,fold_7sjo_2_model_2,0.49237138,0.619
7SJO,fold_7sjo_3_model_1,0.47343484,0.571
7SJO,fold_7sjo_4_model_1,0.4671075,0.62
7SJO,fold_7sjo_2_model_4,0.46670717,0.559
7SJO,fold_7sjo_5_model_3,0.46129501,0.566
7SJO,fold_7sjo_5_model_4,0.45312896,0.571
7SJO,fold_7sjo_2_model_1,0.45298705,0.598
7SJO,fold_7sjo_1_model_3,0.40338969,0.574
7SJO,fold_7sjo_4_model_4,0.38779318,0.562
7SJO,fold_7sjo_3_model_0,0.37881678,0.571
