MODEL,PRED_DOCKQ
fold_7tee_2_model_2,0.43611485
fold_7tee_5_model_1,0.43610233
fold_7tee_4_model_4,0.43562439
fold_7tee_2_model_1,0.43552473
fold_7tee_1_model_3,0.43549547
fold_7tee_1_model_1,0.43545872
fold_7tee_4_model_3,0.43544891
fold_7tee_2_model_0,0.43538103
fold_7tee_3_model_0,0.43535694
fold_7tee_4_model_1,0.43531352
fold_7tee_3_model_2,0.43522176
fold_7tee_4_model_2,0.43516085
fold_7tee_1_model_0,0.43513864
fold_7tee_3_model_3,0.4351103
fold_7tee_3_model_1,0.43505698
fold_7tee_1_model_2,0.43505406
fold_7tee_5_model_4,0.43504959
fold_7tee_1_model_4,0.4350343
fold_7tee_2_model_3,0.43497109
fold_7tee_5_model_3,0.43492892
fold_7tee_5_model_0,0.43482673
fold_7tee_2_model_4,0.43479776
fold_7tee_4_model_0,0.43349749
fold_7tee_3_model_4,0.43314123
fold_7tee_5_model_2,0.43293709
