epoch,step,train_mse,tuning_dockq_mae,tuning_hit_rate_023,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
0,15,,0.3629079759120941,0.6734299659729004,0.14088188111782074,-0.05357888340950012,0.146111860871315,0.37207022309303284,0.3466266095638275,-0.3645983636379242,0.39143696427345276
0,15,0.14357861876487732,,,,,,,,,
1,31,,0.3586142063140869,0.6758453845977783,0.1282329112291336,0.05519944801926613,0.14795070886611938,0.383271187543869,0.34795281291007996,-0.271476686000824,0.42001545429229736
1,31,0.14200860261917114,,,,,,,,,
2,47,,0.285930871963501,0.678260862827301,0.11235752701759338,0.06401190161705017,0.10265614837408066,0.5487111806869507,0.3382521867752075,-0.1423761397600174,0.4929729700088501
2,47,0.13047659397125244,,,,,,,,,
3,63,,0.27354735136032104,0.6821256279945374,0.10895825177431107,-0.0034682725090533495,0.11492636054754257,0.5906288623809814,0.2537539303302765,-0.03477633371949196,0.5257049798965454
3,63,0.11292030662298203,,,,,,,,,
4,79,,0.24851007759571075,0.6826087236404419,0.09901731461286545,-0.009056851267814636,0.09798694401979446,0.611214816570282,0.1809476613998413,0.011616162024438381,0.5423375368118286
4,79,0.10139502584934235,,,,,,,,,
5,95,,0.2502900958061218,0.6845410466194153,0.10465694218873978,-0.04305915907025337,0.08605407923460007,0.6435500979423523,0.1660914272069931,0.07813853025436401,0.5696866512298584
5,95,0.09063778817653656,,,,,,,,,
6,111,,0.2272305190563202,0.6859903335571289,0.10362240672111511,-0.060411375015974045,0.08629704266786575,0.6423358917236328,0.1800452321767807,0.10726311057806015,0.5744809508323669
6,111,0.09507361799478531,,,,,,,,,
7,127,,0.2677895426750183,0.6850241422653198,0.10940900444984436,-0.05767584592103958,0.09756867587566376,0.6107880473136902,0.16887077689170837,0.18282827734947205,0.5944578647613525
7,127,0.09084846824407578,,,,,,,,,
8,143,,0.22791533172130585,0.6850241422653198,0.11078411340713501,-0.031556859612464905,0.09367719292640686,0.6315600275993347,0.1689118593931198,0.18905724585056305,0.6019105911254883
8,143,0.09342902898788452,,,,,,,,,
9,159,,0.227477565407753,0.6840579509735107,0.12056300044059753,-0.09179013967514038,0.08358841389417648,0.676634669303894,0.1689118593931198,0.19569504261016846,0.6168163418769836
9,159,0.08529944717884064,,,,,,,,,
10,175,,0.21719269454479218,0.6845410466194153,0.10993155092000961,-0.07457669824361801,0.08197871595621109,0.6671321392059326,0.1689118593931198,0.15180374681949615,0.6126036643981934
10,175,0.08753511309623718,,,,,,,,,
11,191,,0.22022806107997894,0.6850241422653198,0.10977275669574738,-0.040446240454912186,0.08765653520822525,0.653710663318634,0.18008631467819214,0.12739297747612,0.6013554334640503
11,191,0.08077538758516312,,,,,,,,,
12,207,,0.22057142853736877,0.6850241422653198,0.10905411839485168,-0.029076823964715004,0.08030327409505844,0.6675230860710144,0.1689118593931198,0.2001202553510666,0.6147957444190979
12,207,0.07969256490468979,,,,,,,,,
13,223,,0.221106618642807,0.6845410466194153,0.10590067505836487,-0.011411233805119991,0.07887256890535355,0.6849772334098816,0.1661825031042099,0.201972097158432,0.6307417154312134
13,223,0.08933395147323608,,,,,,,,,
14,239,,0.21181052923202515,0.6845410466194153,0.10630674660205841,-0.020408527925610542,0.08459021896123886,0.6665898561477661,0.16900292038917542,0.1861952841281891,0.6299746632575989
14,239,0.07688464224338531,,,,,,,,,
15,255,,0.22683392465114594,0.6855072379112244,0.10281135141849518,0.02734469249844551,0.07859980314970016,0.6878188848495483,0.16896183788776398,0.19069263339042664,0.6368491649627686
15,255,0.08799043297767639,,,,,,,,,
16,271,,0.2007322609424591,0.6859903335571289,0.09417825192213058,0.016043003648519516,0.08107589185237885,0.6778085827827454,0.1788511574268341,0.15331889688968658,0.6376162767410278
16,271,0.08062223345041275,,,,,,,,,
17,287,,0.21397800743579865,0.6859903335571289,0.09993354976177216,0.02270943857729435,0.08613031357526779,0.6735175848007202,0.1788511574268341,0.1489417999982834,0.6401095986366272
17,287,0.07577544450759888,,,,,,,,,
18,303,,0.20951755344867706,0.6859903335571289,0.11291114240884781,0.04002281650900841,0.07767658680677414,0.6862309575080872,0.16887077689170837,0.14355459809303284,0.6414992809295654
18,303,0.083743155002594,,,,,,,,,
19,319,,0.22274377942085266,0.6859903335571289,0.10616689920425415,0.0422232560813427,0.07748579233884811,0.6936593055725098,0.12557482719421387,0.14047619700431824,0.6407605409622192
19,319,0.07894687354564667,,,,,,,,,
20,335,,0.2125343531370163,0.6855072379112244,0.09268392622470856,0.023502154275774956,0.08626392483711243,0.6730163097381592,0.16896183788776398,0.1680375188589096,0.6433826088905334
20,335,0.07718950510025024,,,,,,,,,
21,351,,0.2267233282327652,0.6859903335571289,0.10665770620107651,0.02489924430847168,0.07871624827384949,0.7077393531799316,0.16930043697357178,0.15740740299224854,0.6583894491195679
21,351,0.07199421525001526,,,,,,,,,
22,367,,0.21368621289730072,0.6859903335571289,0.08404553681612015,0.12148486077785492,0.07548806071281433,0.7125431299209595,0.12591342628002167,0.14831650257110596,0.6662020087242126
22,367,0.07712924480438232,,,,,,,,,
23,383,,0.2207963764667511,0.6864734292030334,0.10726237297058105,0.01115147303789854,0.08939365297555923,0.6445416212081909,0.1370878666639328,0.18275612592697144,0.6446355581283569
23,383,0.08255662769079208,,,,,,,,,
24,399,,0.2051159292459488,0.6855072379112244,0.09783677756786346,0.07974023371934891,0.07832898944616318,0.7048382759094238,0.16930043697357178,0.18044732511043549,0.664529025554657
24,399,0.07791890949010849,,,,,,,,,
25,415,,0.2037864476442337,0.6864734292030334,0.09101051092147827,0.1452929973602295,0.08546775579452515,0.6863201856613159,0.16930043697357178,0.19555073976516724,0.6655703186988831
25,415,0.07089187204837799,,,,,,,,,
26,431,,0.20917052030563354,0.6859903335571289,0.0864156112074852,0.10808627307415009,0.07473160326480865,0.705232560634613,0.1678854078054428,0.2440115511417389,0.6775867342948914
26,431,0.07852930575609207,,,,,,,,,
27,447,,0.21543389558792114,0.6859903335571289,0.09923582524061203,0.05945972353219986,0.07174000144004822,0.7286553382873535,0.1678854078054428,0.28941798210144043,0.6842926740646362
27,447,0.07569542527198792,,,,,,,,,
28,463,,0.19168627262115479,0.6864734292030334,0.0788002759218216,0.10721565783023834,0.0698842704296112,0.7302623987197876,0.20743884146213531,0.23256373405456543,0.6956372857093811
28,463,0.06706821918487549,,,,,,,,,
29,479,,0.1920762062072754,0.6855072379112244,0.07871469110250473,0.17286260426044464,0.07129760831594467,0.742325484752655,0.20743884146213531,0.23020683228969574,0.7006873488426208
29,479,0.06697697192430496,,,,,,,,,
30,495,,0.21940414607524872,0.6859903335571289,0.08864766359329224,0.14322936534881592,0.07411976158618927,0.7108208537101746,0.20743884146213531,0.2711159288883209,0.6734575629234314
30,495,0.08459224551916122,,,,,,,,,
31,511,,0.2121926099061966,0.6845410466194153,0.07745475322008133,0.14356398582458496,0.07220807671546936,0.7151649594306946,0.20743884146213531,0.249110147356987,0.6785793304443359
31,511,0.0801757350564003,,,,,,,,,
32,527,,0.19154971837997437,0.6850241422653198,0.08788526058197021,0.14449864625930786,0.0696616917848587,0.7234105467796326,0.20743884146213531,0.18963444232940674,0.6818437576293945
32,527,0.07094156742095947,,,,,,,,,
33,543,,0.2037246823310852,0.6864734292030334,0.09261257201433182,0.11782530695199966,0.06970604509115219,0.7296889424324036,0.21074344217777252,0.20832130312919617,0.6872978806495667
33,543,0.0736236646771431,,,,,,,,,
34,559,,0.1828615665435791,0.6874396204948425,0.10461351275444031,0.08897997438907623,0.07504943013191223,0.7130060195922852,0.21074344217777252,0.2226310670375824,0.6765975952148438
34,559,0.059886422008275986,,,,,,,,,
35,575,,0.20804078876972198,0.6859903335571289,0.08086221665143967,0.14985325932502747,0.06885522603988647,0.7437074184417725,0.2071002572774887,0.16168831288814545,0.709266722202301
35,575,0.0661601722240448,,,,,,,,,
36,591,,0.18725773692131042,0.6855072379112244,0.09292680025100708,0.14072026312351227,0.06604325771331787,0.747006356716156,0.20743884146213531,0.13367003202438354,0.6958448886871338
36,591,0.06789573282003403,,,,,,,,,
37,607,,0.2078222632408142,0.6855072379112244,0.11159420013427734,0.07362793385982513,0.08422122895717621,0.6843827962875366,0.21567678451538086,0.12864357233047485,0.6757229566574097
37,607,0.06774717569351196,,,,,,,,,
38,623,,0.19957812130451202,0.6840579509735107,0.09334588795900345,0.09276319295167923,0.0640077292919159,0.7515820264816284,0.20743884146213531,0.21303510665893555,0.713553249835968
38,623,0.07190265506505966,,,,,,,,,
39,639,,0.21241384744644165,0.6845410466194153,0.09279434382915497,0.08547352254390717,0.06930889189243317,0.7387273907661438,0.1678854078054428,0.2419913411140442,0.7134499549865723
39,639,0.07104458659887314,,,,,,,,,
40,655,,0.1978301703929901,0.6855072379112244,0.09147994220256805,0.09722047299146652,0.06413072347640991,0.7523660659790039,0.20743884146213531,0.21926407516002655,0.7068028450012207
40,655,0.06766621023416519,,,,,,,,,
41,671,,0.19827233254909515,0.6864734292030334,0.09482865780591965,0.08554796129465103,0.06524338573217392,0.7600939273834229,0.20743884146213531,0.19802789390087128,0.7177685499191284
41,671,0.0703350380063057,,,,,,,,,
42,687,,0.18102146685123444,0.6859903335571289,0.08483988791704178,0.115541011095047,0.06159616634249687,0.7613124251365662,0.20743884146213531,0.1816498339176178,0.712614893913269
42,687,0.06661072373390198,,,,,,,,,
43,703,,0.18685245513916016,0.6864734292030334,0.08614025264978409,0.1156531497836113,0.06270202249288559,0.7603153586387634,0.20743884146213531,0.18944203853607178,0.7122780680656433
43,703,0.06323971599340439,,,,,,,,,
44,719,,0.19120925664901733,0.6874396204948425,0.08428119868040085,0.17347459495067596,0.060443371534347534,0.7659196853637695,0.15525534749031067,0.1522607058286667,0.727961540222168
44,719,0.056914784014225006,,,,,,,,,
45,735,,0.18298812210559845,0.6850241422653198,0.0918315127491951,0.11191917210817337,0.06060736998915672,0.7690932154655457,0.20805534720420837,0.06043770909309387,0.7220370769500732
45,735,0.06031349301338196,,,,,,,,,
46,751,,0.18060284852981567,0.686956524848938,0.08560607582330704,0.13427045941352844,0.056790467351675034,0.7800133228302002,0.20743884146213531,0.16149590909481049,0.7307732701301575
46,751,0.05717509984970093,,,,,,,,,
47,767,,0.1814502626657486,0.686956524848938,0.09744071215391159,0.10814139991998672,0.062137801200151443,0.7646877765655518,0.20743884146213531,0.11351611465215683,0.7263484597206116
47,767,0.05680662766098976,,,,,,,,,
48,783,,0.20091724395751953,0.6859903335571289,0.11054538190364838,0.019513137638568878,0.08348342776298523,0.6903735399246216,0.21564584970474243,0.07503607869148254,0.6778149604797363
48,783,0.0603955052793026,,,,,,,,,
49,799,,0.18169397115707397,0.686956524848938,0.08783802390098572,0.14506402611732483,0.05807323381304741,0.7754838466644287,0.1538403332233429,0.1758297234773636,0.7209815979003906
49,799,0.06490068137645721,,,,,,,,,
50,815,,0.18346071243286133,0.686956524848938,0.08290358632802963,0.13859239220619202,0.057572200894355774,0.7841424345970154,0.20853087306022644,0.14240019023418427,0.7299219369888306
50,815,0.056415099650621414,,,,,,,,,
51,831,,0.18217742443084717,0.6874396204948425,0.08110736310482025,0.1388750970363617,0.05741438642144203,0.7801045775413513,0.20853087306022644,0.13056758046150208,0.7161353826522827
51,831,0.06400751322507858,,,,,,,,,
52,847,,0.1797335296869278,0.6859903335571289,0.08731646835803986,0.15337836742401123,0.056938353925943375,0.7888570427894592,0.20853087306022644,0.03891294077038765,0.7302619814872742
52,847,0.06578461825847626,,,,,,,,,
53,863,,0.18289804458618164,0.686956524848938,0.07841627299785614,0.1627599149942398,0.05611788481473923,0.7844038605690002,0.20853087306022644,0.06832611560821533,0.7333471775054932
53,863,0.052439503371715546,,,,,,,,,
54,879,,0.17618313431739807,0.6884058117866516,0.09258437156677246,0.15224303305149078,0.055358774960041046,0.7889983057975769,0.15445683896541595,0.024963924661278725,0.7351306676864624
54,879,0.06011728569865227,,,,,,,,,
55,895,,0.19168470799922943,0.686956524848938,0.08527521044015884,0.19979989528656006,0.05640699341893196,0.7874221205711365,0.20743884146213531,0.08136123418807983,0.7348719239234924
55,895,0.054253268986940384,,,,,,,,,
56,911,,0.16514091193675995,0.686956524848938,0.08244463801383972,0.20144738256931305,0.05263420566916466,0.8007015585899353,0.20805534720420837,0.05392015352845192,0.7391287088394165
56,911,0.0593942366540432,,,,,,,,,
57,927,,0.1662374883890152,0.6859903335571289,0.08485957980155945,0.2129015475511551,0.05256805196404457,0.7989518046379089,0.20853087306022644,0.02390572428703308,0.7367416024208069
57,927,0.05028596147894859,,,,,,,,,
58,943,,0.17750421166419983,0.686956524848938,0.08004435151815414,0.1622670590877533,0.05474817752838135,0.7948423624038696,0.2194371223449707,-0.0038720539305359125,0.7355303764343262
58,943,0.06148938089609146,,,,,,,,,
