epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
0,22,,0.1651429384946823,-0.14501528441905975,0.14098411798477173,0.2603929340839386,0.0980844497680664,0.2777777910232544,0.2706092298030853
0,22,0.14484436810016632,,,,,,,
1,45,,0.15727294981479645,-0.2723771333694458,0.14062868058681488,0.2723531126976013,0.006356073077768087,0.5555555820465088,0.3275010585784912
1,45,0.1504630446434021,,,,,,,
2,68,,0.1391204446554184,-0.013738399371504784,0.14039094746112823,0.5418277978897095,0.008845739997923374,0.3333333432674408,0.6171413064002991
2,68,0.15465174615383148,,,,,,,
3,91,,0.12647201120853424,-0.1639610379934311,0.14014314115047455,0.19729368388652802,0.010370203293859959,0.2777777910232544,-0.0008886727737262845
3,91,0.14404776692390442,,,,,,,
4,114,,0.10151534527540207,-0.11160555481910706,0.1318873167037964,0.5802834033966064,0.007715053856372833,0.6666666865348816,0.6474400162696838
4,114,0.1469729244709015,,,,,,,
5,137,,0.10914424806833267,-0.05766488239169121,0.10914837568998337,0.5294255018234253,0.007890650071203709,0.5555555820465088,0.6821653246879578
5,137,0.12095675617456436,,,,,,,
6,160,,0.11477222293615341,-0.08260121941566467,0.09233029931783676,0.6222137212753296,0.0,0.9444444179534912,0.6532415747642517
6,160,0.12883447110652924,,,,,,,
7,183,,0.0911712571978569,-0.008759867399930954,0.12133066356182098,0.6241463422775269,0.0033600511960685253,0.8888888955116272,0.6720881462097168
7,183,0.08649944514036179,,,,,,,
8,206,,0.08970426768064499,-0.03124522604048252,0.0970931276679039,0.6439950466156006,0.0,0.9444444179534912,0.6836576461791992
8,206,0.08187137544155121,,,,,,,
9,229,,0.09319370985031128,-0.015100585296750069,0.11530011147260666,0.5480987429618835,0.0,0.9444444179534912,0.6816120147705078
9,229,0.10623349994421005,,,,,,,
10,252,,0.11391273885965347,-0.019327731803059578,0.08378631621599197,0.6414628624916077,0.0,0.9444444179534912,0.6385533213615417
10,252,0.09680850058794022,,,,,,,
11,275,,0.14840573072433472,-0.0015151514671742916,0.11657620966434479,0.5932974815368652,0.0033600511960685253,0.8888888955116272,0.6595293283462524
11,275,0.10371147841215134,,,,,,,
12,298,,0.12879207730293274,-0.0005283931968733668,0.10958699136972427,0.6454626321792603,0.0033600511960685253,0.8888888955116272,0.6527217626571655
12,298,0.11541102081537247,,,,,,,
13,321,,0.09484495222568512,-0.08347975462675095,0.13892942667007446,0.5762133002281189,0.0028204256668686867,0.8888888955116272,0.6606360077857971
13,321,0.08897034078836441,,,,,,,
14,344,,0.11139777302742004,0.007416603155434132,0.07124941796064377,0.7217954993247986,0.0,0.9444444179534912,0.706343948841095
14,344,0.0962742418050766,,,,,,,
15,367,,0.11007099598646164,-0.010459638200700283,0.06819531321525574,0.7202426195144653,0.0033600511960685253,0.9444444179534912,0.7092447280883789
15,367,0.09909749776124954,,,,,,,
16,390,,0.09230409562587738,-0.03356888145208359,0.0697765126824379,0.7168644070625305,0.000175596316694282,0.7777777910232544,0.7346808910369873
16,390,0.09646125882863998,,,,,,,
17,413,,0.0921034887433052,0.021944232285022736,0.07965921610593796,0.7137193083763123,0.0035356476437300444,0.7222222089767456,0.7311932444572449
17,413,0.08483434468507767,,,,,,,
18,436,,0.07929473370313644,0.03668831288814545,0.11762342602014542,0.6253012418746948,0.006356073077768087,0.6666666865348816,0.7055558562278748
18,436,0.08197885751724243,,,,,,,
19,459,,0.09211449325084686,-0.038572702556848526,0.0728616937994957,0.7202857136726379,0.0035356476437300444,0.7222222089767456,0.7143923044204712
19,459,0.08926022052764893,,,,,,,
20,482,,0.09230409562587738,-0.054329004138708115,0.064821258187294,0.7389203906059265,0.0033600511960685253,0.9444444179534912,0.7375648617744446
20,482,0.06611929088830948,,,,,,,
21,505,,0.08876011520624161,-0.0021963331382721663,0.07202820479869843,0.7317306995391846,0.0033600511960685253,0.9444444179534912,0.7237317562103271
21,505,0.08889160305261612,,,,,,,
22,528,,0.09061631560325623,0.008269671350717545,0.08701404929161072,0.7035991549491882,0.006180476862937212,0.8888888955116272,0.7051367163658142
22,528,0.10613769292831421,,,,,,,
23,551,,0.09336843341588974,-0.016673032194375992,0.06963114440441132,0.7145038843154907,0.0033600511960685253,0.8333333134651184,0.7126317024230957
23,551,0.08040665090084076,,,,,,,
24,574,,0.07517167925834656,0.03217468783259392,0.07489371299743652,0.6995533108711243,0.006356073077768087,0.5555555820465088,0.6958810687065125
24,574,0.06346412003040314,,,,,,,
25,597,,0.07520109415054321,-0.020874712616205215,0.07157320529222488,0.7104517221450806,0.00731116347014904,0.3333333432674408,0.703795313835144
25,597,0.08672326803207397,,,,,,,
26,620,,0.07355308532714844,0.01155462209135294,0.06981126219034195,0.7213740944862366,0.0044907378032803535,0.3888888955116272,0.7208980917930603
26,620,0.07573223859071732,,,,,,,
27,643,,0.11089150607585907,-0.06764069199562073,0.11275377124547958,0.7078597545623779,0.0035356476437300444,0.6111111044883728,0.742963969707489
27,643,0.0633036345243454,,,,,,,
28,666,,0.08863504976034164,0.01653934270143509,0.06374035775661469,0.7397539019584656,0.0035356476437300444,0.6111111044883728,0.7258947491645813
28,666,0.0861036479473114,,,,,,,
29,689,,0.07558831572532654,0.025802139192819595,0.07248049229383469,0.7230041027069092,0.0035356476437300444,0.6111111044883728,0.7299357056617737
29,689,0.07975539565086365,,,,,,,
30,712,,0.08863504976034164,0.02725362963974476,0.06408672034740448,0.7431119680404663,0.02892453968524933,0.5555555820465088,0.7276721000671387
30,712,0.07814748585224152,,,,,,,
31,735,,0.08863504976034164,0.028425006195902824,0.06326964497566223,0.7451675534248352,0.0035356476437300444,0.6111111044883728,0.7323837280273438
31,735,0.07789130508899689,,,,,,,
32,758,,0.08863504976034164,0.026120448485016823,0.06280900537967682,0.7475582957267761,0.0035356476437300444,0.6111111044883728,0.7332556247711182
32,758,0.07361482828855515,,,,,,,
33,781,,0.11297070235013962,-0.026171376928687096,0.06871489435434341,0.7440276741981506,0.0035356476437300444,0.6111111044883728,0.7336915731430054
33,781,0.0688517615199089,,,,,,,
34,804,,0.07558406889438629,0.013598166406154633,0.0684184655547142,0.7334571480751038,0.0035356476437300444,0.6111111044883728,0.7327526211738586
34,804,0.061313144862651825,,,,,,,
35,827,,0.08863504976034164,0.021275782957673073,0.06203565374016762,0.7493512034416199,0.0035356476437300444,0.6111111044883728,0.7337586879730225
35,827,0.0833493247628212,,,,,,,
