MODEL,PRED_DOCKQ
string_interact_uniref_a3m_2,0.87804526
uniclust_oxmatch_a3m_0,0.86721116
pdb_interact_uniref_a3m_0,0.86432415
pdb_interact_uniprot_sto_0,0.860476
uniprot_distance_uniref_sto_0,0.85586494
sequence_based_template_2,0.84901905
ori_template_pipeline_3,0.8463432
string_interact_uniref_sto_0,0.8379637
string_interact_uniprot_sto_0,0.83248425
pdb_interact_uniprot_sto_2,0.8285234
sequence_based_template_1,0.8278411
pdb_interact_uniprot_sto_1,0.8278249
default_1,0.8239769
string_interact_uniref_a3m_1,0.82258415
ori_template_pipeline_2,0.82047343
species_interact_uniref_sto_0,0.81821066
uniprot_distance_uniprot_sto_1,0.8175013
sequence_based_template_with_alphafold_3,0.8113694
species_interact_uniref_sto_1,0.81125927
string_interact_uniprot_sto_2,0.8098293
uniprot_distance_uniref_a3m_2,0.8093587
structure_temp_dimer_2,0.8016904
default_0,0.8008097
species_interact_uniprot_sto_3,0.8008005
species_interact_uniprot_sto_1,0.8000325
custom_template_file_1,0.79911834
structure_temp_dimer_1,0.7986998
string_interact_uniprot_sto_4,0.7950286
pdb_interact_uniref_sto_0,0.7936187
ori_temp_pipeline_with_alphafold_models_3,0.79227954
species_interact_uniref_a3m_0,0.79123414
default_2,0.7887471
pdb_interact_uniref_sto_3,0.78691554
pdb_interact_uniprot_sto_4,0.7856625
ori_template_pipeline_0,0.78371316
uniprot_distance_uniprot_sto_0,0.7821938
uniprot_distance_uniprot_sto_3,0.78210914
custom_template_file_2,0.781758
structure_temp_dimer_a_3,0.7810766
pdb_interact_uniprot_sto_3,0.7799015
uniprot_distance_uniref_a3m_0,0.779688
species_interact_uniprot_sto_0,0.7748925
custom_template_file_4,0.774011
uniprot_distance_uniref_sto_2,0.77273905
string_interact_uniprot_sto_3,0.77140063
string_interact_uniref_sto_1,0.7660238
custom_template_with_alphafold_models_3,0.76212406
uniprot_distance_uniref_sto_3,0.75955015
pdb_interact_uniref_a3m_3,0.75839055
default_4,0.7565147
uniprot_distance_uniref_sto_1,0.74641776
structure_temp_dimer_4,0.7444689
sequence_based_template_0,0.7372348
structure_temp_dimer_0,0.72674763
uniprot_distance_uniref_a3m_3,0.72514534
uniclust_oxmatch_a3m_4,0.72463626
pdb_interact_uniref_sto_2,0.7204882
sequence_based_template_4,0.71657854
custom_template_file_0,0.7142969
ori_template_pipeline_4,0.6972035
string_interact_uniprot_sto_1,0.69350547
sequence_based_template_with_alphafold_0,0.69337815
custom_template_with_alphafold_models_0,0.6885025
structure_temp_dimer_a_0,0.6869398
ori_temp_pipeline_with_alphafold_models_0,0.68553895
uniprot_distance_uniprot_sto_2,0.6853901
species_interact_uniref_sto_3,0.67991644
pdb_interact_uniref_sto_1,0.6606982
uniprot_distance_uniprot_sto_4,0.6590766
ori_template_pipeline_1,0.6576741
string_interact_uniref_a3m_4,0.6561045
string_interact_uniref_a3m_3,0.6186007
custom_template_with_alphafold_models_1,0.6069598
pdb_interact_uniref_a3m_2,0.60366505
pdb_interact_uniref_a3m_4,0.6004391
structure_temp_dimer_3,0.59923065
sequence_based_template_3,0.5915718
structure_temp_dimer_a_1,0.58960223
ori_temp_pipeline_with_alphafold_models_1,0.5875418
sequence_based_template_with_alphafold_1,0.58254147
uniclust_oxmatch_a3m_3,0.58118385
custom_template_file_3,0.5238208
structure_temp_dimer_a_2,0.51495576
default_3,0.51045555
uniprot_distance_uniref_sto_4,0.5026191
species_interact_uniprot_sto_4,0.49792168
sequence_based_template_with_alphafold_2,0.49545094
custom_template_with_alphafold_models_2,0.46691567
string_interact_uniref_sto_3,0.4614997
ori_temp_pipeline_with_alphafold_models_2,0.44983685
custom_template_with_alphafold_models_4,0.43195426
sequence_based_template_with_alphafold_4,0.39936647
ori_temp_pipeline_with_alphafold_models_4,0.3437852
structure_temp_dimer_a_4,0.3303779
no_templates_1,0.3280274
string_interact_uniref_sto_2,0.32154617
uniprot_distance_uniref_a3m_1,0.24545531
species_interact_uniref_sto_4,0.22489923
species_interact_uniprot_sto_2,0.2182336
species_interact_uniref_a3m_4,0.20937446
pdb_interact_uniref_sto_4,0.19596392
species_interact_uniref_sto_2,0.19435214
no_templates_3,0.17734532
string_interact_uniref_sto_4,0.14900456
species_interact_uniref_a3m_3,0.12470396
no_templates_2,0.10575925
uniprot_distance_uniref_a3m_4,0.09561453
uniclust_oxmatch_a3m_1,0.09166193
species_interact_uniref_a3m_2,0.08877085
no_templates_0,0.08853304
uniclust_oxmatch_a3m_2,0.08134484
string_interact_uniref_a3m_0,0.063873224
pdb_interact_uniref_a3m_1,0.048391905
species_interact_uniref_a3m_1,0.045765724
no_templates_4,0.04495348
