MODEL,PRED_DOCKQ
fold_7s0e_4_model_3,0.40211913
fold_7s0e_3_model_3,0.37199005
fold_7s0e_4_model_2,0.37014729
fold_7s0e_5_model_3,0.31034675
fold_7s0e_4_model_1,0.30233318
fold_7s0e_1_model_4,0.30178702
fold_7s0e_3_model_4,0.28683579
fold_7s0e_3_model_2,0.28564355
fold_7s0e_2_model_1,0.28228927
fold_7s0e_5_model_2,0.26090896
fold_7s0e_5_model_0,0.25798663
fold_7s0e_1_model_0,0.25491238
fold_7s0e_2_model_4,0.25062037
fold_7s0e_3_model_0,0.25058907
fold_7s0e_5_model_1,0.24881023
fold_7s0e_2_model_3,0.23763743
fold_7s0e_4_model_4,0.2359782
fold_7s0e_3_model_1,0.23339255
fold_7s0e_1_model_1,0.21972974
fold_7s0e_2_model_0,0.20579493
fold_7s0e_1_model_2,0.20490241
fold_7s0e_5_model_4,0.20141253
fold_7s0e_4_model_0,0.17616175
fold_7s0e_1_model_3,0.15487705
fold_7s0e_2_model_2,0.15373218
