TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7S0E,fold_7s0e_4_model_3,0.40211913,0.513
7S0E,fold_7s0e_3_model_3,0.37199005,0.503
7S0E,fold_7s0e_4_model_2,0.37014729,0.512
7S0E,fold_7s0e_5_model_3,0.31034675,0.501
7S0E,fold_7s0e_4_model_1,0.30233318,0.505
7S0E,fold_7s0e_1_model_4,0.30178702,0.507
7S0E,fold_7s0e_3_model_4,0.28683579,0.5
7S0E,fold_7s0e_3_model_2,0.28564355,0.505
7S0E,fold_7s0e_2_model_1,0.28228927,0.506
7S0E,fold_7s0e_5_model_2,0.26090896,0.502
7S0E,fold_7s0e_5_model_0,0.25798663,0.505
7S0E,fold_7s0e_1_model_0,0.25491238,0.502
7S0E,fold_7s0e_2_model_4,0.25062037,0.508
7S0E,fold_7s0e_3_model_0,0.25058907,0.502
7S0E,fold_7s0e_5_model_1,0.24881023,0.497
7S0E,fold_7s0e_2_model_3,0.23763743,0.499
7S0E,fold_7s0e_4_model_4,0.2359782,0.505
7S0E,fold_7s0e_3_model_1,0.23339255,0.507
7S0E,fold_7s0e_1_model_1,0.21972974,0.504
7S0E,fold_7s0e_2_model_0,0.20579493,0.505
7S0E,fold_7s0e_1_model_2,0.20490241,0.509
7S0E,fold_7s0e_5_model_4,0.20141253,0.508
7S0E,fold_7s0e_4_model_0,0.17616175,0.502
7S0E,fold_7s0e_1_model_3,0.15487705,0.495
7S0E,fold_7s0e_2_model_2,0.15373218,0.5
