Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7TFO hit rate =  10/0/0

7TFO,fold_7tfo_3_model_0,0.4033581,0.446
7TFO,fold_7tfo_1_model_2,0.37116417,0.448
7TFO,fold_7tfo_3_model_1,0.35884261,0.448
7TFO,fold_7tfo_3_model_4,0.3580524,0.456
7TFO,fold_7tfo_4_model_4,0.3454026,0.452
7TFO,fold_7tfo_1_model_1,0.29503489,0.456
7TFO,fold_7tfo_2_model_0,0.29485697,0.446
7TFO,fold_7tfo_4_model_0,0.27976152,0.441
7TFO,fold_7tfo_4_model_1,0.26062739,0.445
7TFO,fold_7tfo_3_model_2,0.24933966,0.454
